Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
148,January - M011991,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,3.7,NA,110
147,January - M011991,Kerala,Cochin,NA,"Residential, Rural and other Areas",21,25.7,NA,199
149,January - M011991,Kerala,Cochin,NA,Industrial Area,9.6,5.8,NA,95
29,January - M011991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.6,10.3,NA,117
30,January - M011991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.7,15.6,NA,162
31,January - M011991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,9.8,17.6,NA,128
32,January - M011991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.6,9.3,NA,119
105,January - M011991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.8,18.2,NA,187
187,January - M011991,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,231
148,February - M021991,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.9,6.4,NA,NA
149,February - M021991,Kerala,Cochin,NA,Industrial Area,8.1,5.2,NA,NA
147,February - M021991,Kerala,Cochin,NA,"Residential, Rural and other Areas",15.1,32.8,NA,NA
29,February - M021991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.9,2.9,NA,130
30,February - M021991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.8,4.7,NA,59
31,February - M021991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.5,2.5,NA,74
32,February - M021991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,1.9,2,NA,71
105,February - M021991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.1,14.1,NA,72
187,February - M021991,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,232
148,March - M031991,Kerala,Cochin,NA,"Residential, Rural and other Areas",5.9,6.1,NA,NA
149,March - M031991,Kerala,Cochin,NA,Industrial Area,7.3,7,NA,NA
147,March - M031991,Kerala,Cochin,NA,"Residential, Rural and other Areas",7.2,19.9,NA,NA
29,March - M031991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.7,12.1,NA,103
31,March - M031991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,7.6,18.7,NA,79
32,March - M031991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.3,21,NA,80
105,March - M031991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.1,18.5,NA,95
187,March - M031991,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,160
148,April - M041991,Kerala,Cochin,NA,"Residential, Rural and other Areas",8.8,4.3,NA,NA
149,April - M041991,Kerala,Cochin,NA,Industrial Area,8.6,6.5,NA,NA
147,April - M041991,Kerala,Cochin,NA,"Residential, Rural and other Areas",13.7,22.5,NA,NA
29,April - M041991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.1,17.8,NA,86
30,April - M041991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.6,14.2,NA,41
31,April - M041991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.1,18.4,NA,47
32,April - M041991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.3,21,NA,64
105,April - M041991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3.8,36,NA,1347
187,April - M041991,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,149
188,April - M041991,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,4.8,60.4,NA,557
29,May - M051991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,11.7,60.3,NA,98
30,May - M051991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.5,60.2,NA,48
31,May - M051991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,9.7,60.7,NA,43
32,May - M051991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,3,10.8,NA,59
105,May - M051991,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,5.4,49.8,NA,106
147,May - M051991,Kerala,Cochin,NA,"Residential, Rural and other Areas",21.2,15.9,NA,189
148,May - M051991,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.4,4.1,NA,107
149,May - M051991,Kerala,Cochin,NA,Industrial Area,8.7,8.7,NA,75
185,May - M051991,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.6,20.9,NA,121
186,May - M051991,Kerala,Kozhikode,Kerala Pollution Control Board,NA,12.5,33.3,NA,277
187,May - M051991,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",0.5,20.2,NA,157
