Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
141,January - M012000,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",11.5,28.2,NA,306
142,January - M012000,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",11.7,30.6,NA,448
143,January - M012000,Uttar Pradesh,Kanpur,NA,Industrial Area,13.7,35.7,NA,579
1,January - M012000,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,9.6,8.7,NA,384
2,January - M012000,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",8.8,7.3,NA,287
3,January - M012000,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,NA,NA,NA,396
86,January - M012000,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,18.9,16.4,NA,500
89,January - M012000,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",19.1,15.4,NA,225
90,January - M012000,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,19.5,18.5,NA,284
98,January - M012000,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22,19,NA,409
139,January - M012000,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",15.3,8.1,NA,106
140,January - M012000,Uttar Pradesh,Gajroula,NA,Industrial Area,17.5,8.9,NA,215
192,January - M012000,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,17.6,19.5,NA,311
212,January - M012000,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,20.8,16.4,NA,313
225,January - M012000,Uttar Pradesh,Ghaziabad,Uttar Pradesh  Pollution Control Board,NA,35.5,NA,NA,288
258,January - M012000,Uttar Pradesh,Ghaziabad,Uttar Pradesh State Pollution Control Board,Industrial Area,35.5,NA,NA,347
141,February - M022000,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",13.9,31.9,NA,221
