Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
115,January - M011991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.9,4.9,NA,119
116,January - M011991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.4,3.2,NA,128
114,January - M011991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.5,5.5,NA,110
116,February - M021991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.1,3.3,NA,125
114,February - M021991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.3,5.1,NA,114
115,February - M021991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.2,4.2,NA,124
116,April - M041991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.9,4.2,NA,128
114,April - M041991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.8,5.3,NA,105
115,April - M041991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.2,4.7,NA,130
114,May - M051991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.6,6,NA,92
115,May - M051991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.1,5.4,NA,115
116,May - M051991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.9,4.5,NA,83
116,June - M061991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.5,4.7,NA,109
114,June - M061991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.5,5.4,NA,91
115,June - M061991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.9,4.9,NA,85
116,July - M071991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.3,4.7,NA,86
114,July - M071991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.3,4.9,NA,62
115,July - M071991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.2,4.8,NA,74
116,August - M081991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.1,5,NA,61
114,August - M081991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,5,5.3,NA,53
115,August - M081991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.8,5.1,NA,69
116,September - M091991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4,5.2,NA,52
114,September - M091991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.3,5.8,NA,52
115,September - M091991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.4,6.9,NA,51
116,October - M101991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.1,5.5,NA,105
114,October - M101991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.9,7.2,NA,110
115,October - M101991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.6,5.6,NA,72
116,November - M111991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.7,5.7,NA,105
114,November - M111991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,6.1,6.7,NA,93
115,November - M111991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.2,5.5,NA,69
114,December - M121991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.9,7,NA,65
115,December - M121991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.3,6.2,NA,81
116,December - M121991,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.4,5.5,NA,120
