Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
44,January - M011998,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",31.9,40.9,NA,233
45,January - M011998,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,39.1,29,NA,587
46,January - M011998,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,33.2,49.6,NA,264
284,January - M011998,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",28.4,32.7,NA,686
210,January - M011998,Bihar,Patna,Bihar Pollution Control Board,NA,11,13.4,NA,218
172,January - M011998,Bihar,Jamshedpur,NA,Industrial Area,45.9,41.2,NA,200
174,January - M011998,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",56.5,52,NA,214
45,February - M021998,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,42.1,58.4,NA,736
44,February - M021998,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",51.2,56.5,NA,358
46,February - M021998,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,48.6,90.5,NA,272
172,February - M021998,Bihar,Jamshedpur,NA,Industrial Area,30.3,36.1,NA,144
174,February - M021998,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",30.5,41.7,NA,218
284,February - M021998,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",28,34.4,NA,636
210,February - M021998,Bihar,Patna,Bihar Pollution Control Board,NA,12.6,15.9,NA,223
45,March - M031998,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,45.3,72,NA,569
46,March - M031998,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,56,75.6,NA,344
44,March - M031998,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",50.3,74.5,NA,311
174,March - M031998,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",37.2,50.2,NA,198
172,March - M031998,Bihar,Jamshedpur,NA,Industrial Area,31,44,NA,141
284,March - M031998,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",30.7,36,NA,668
210,March - M031998,Bihar,Patna,Bihar Pollution Control Board,NA,12.8,15.4,NA,215
44,April - M041998,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",60.7,70.6,NA,247
46,April - M041998,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,57,86.2,NA,158
45,April - M041998,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,61.3,78.6,NA,412
284,April - M041998,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",26.1,33.1,NA,652
210,April - M041998,Bihar,Patna,Bihar Pollution Control Board,NA,12.3,15.7,NA,259
172,April - M041998,Bihar,Jamshedpur,NA,Industrial Area,27.4,43.7,NA,124
174,April - M041998,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",39,53.5,NA,154
46,May - M051998,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,49.2,68.5,NA,173
45,May - M051998,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,55.6,68.7,NA,330
44,May - M051998,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",43.8,79,NA,252
174,May - M051998,Bihar,Jamshedpur,NA,"Residential, Rural and other Areas",42.5,57.1,NA,213
172,May - M051998,Bihar,Jamshedpur,NA,Industrial Area,29.9,45.3,NA,107
210,May - M051998,Bihar,Patna,Bihar Pollution Control Board,NA,11.4,14.2,NA,259
284,May - M051998,Bihar,Patna,Bihar Sate Pollution Control Board,"Residential, Rural and other Areas",27.6,31.6,NA,622
