Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
29,January - M011999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.4,26.6,NA,109
147,January - M011999,Kerala,Cochin,NA,"Residential, Rural and other Areas",17.5,25.7,NA,247
148,January - M011999,Kerala,Cochin,NA,"Residential, Rural and other Areas",7.6,27.9,NA,130
149,January - M011999,Kerala,Cochin,NA,Industrial Area,26.1,34.1,NA,189
180,January - M011999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,24.1,14.2,NA,142
181,January - M011999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.5,16.9,NA,128
182,January - M011999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.4,20.1,NA,104
185,January - M011999,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.5,8.8,NA,80
186,January - M011999,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.7,12.7,NA,89
187,January - M011999,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",0.8,25.3,NA,72
188,January - M011999,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,1.1,31.5,NA,115
311,January - M011999,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,5.2,8.4,NA,124
29,February - M021999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.3,19.5,NA,142
30,February - M021999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10,22.7,NA,419
105,February - M021999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,9.4,29.4,NA,164
147,February - M021999,Kerala,Cochin,NA,"Residential, Rural and other Areas",17.9,34.9,NA,266
148,February - M021999,Kerala,Cochin,NA,"Residential, Rural and other Areas",7.9,25.6,NA,140
149,February - M021999,Kerala,Cochin,NA,Industrial Area,53.2,26.5,NA,117
180,February - M021999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,24.1,13.1,NA,144
181,February - M021999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.6,16.1,NA,132
182,February - M021999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.3,15.3,NA,126
187,February - M021999,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",2.8,23.2,NA,69
188,February - M021999,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,0.8,26.9,NA,44
311,February - M021999,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,7.6,9.7,NA,192
29,March - M031999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,13.7,13.6,NA,131
30,March - M031999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,18.4,17.2,NA,92
105,March - M031999,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.7,17,NA,80
147,March - M031999,Kerala,Cochin,NA,"Residential, Rural and other Areas",13.2,25.2,NA,469
148,March - M031999,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.8,42.2,NA,336
149,March - M031999,Kerala,Cochin,NA,Industrial Area,38.1,19.3,NA,317
180,March - M031999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,27.4,13.8,NA,148
181,March - M031999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,6.6,18.2,NA,138
182,March - M031999,Kerala,Trivendrum,Kerala Pollution Control Board,NA,7.9,18.5,NA,116
185,March - M031999,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.6,12.6,NA,77
186,March - M031999,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.6,10.9,NA,87
187,March - M031999,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",0.8,24.6,NA,64
188,March - M031999,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,1.5,32.1,NA,63
311,March - M031999,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,7.2,12,NA,110
