Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
193,January - M011996,Assam,Guwahati,ASPB,NA,1.6,12,NA,91
217,January - M011996,Assam,Guwahati,ASPB,NA,3.2,11.3,NA,116
218,January - M011996,Assam,Guwahati,ASPB,NA,NA,NA,NA,59
242,January - M011996,Assam,Guwahati,ASPB,NA,NA,NA,NA,31
193,February - M021996,Assam,Guwahati,ASPB,NA,3.2,9.9,NA,104
217,February - M021996,Assam,Guwahati,ASPB,NA,3.5,11.7,NA,92
218,February - M021996,Assam,Guwahati,ASPB,NA,NA,NA,NA,51
193,March - M031996,Assam,Guwahati,ASPB,NA,3.5,9,NA,150
217,March - M031996,Assam,Guwahati,ASPB,NA,3.9,9.4,NA,72
193,April - M041996,Assam,Guwahati,ASPB,NA,2,5.2,NA,169
217,April - M041996,Assam,Guwahati,ASPB,NA,2.7,6.6,NA,362
193,May - M051996,Assam,Guwahati,ASPB,NA,NA,NA,NA,146
217,June - M061996,Assam,Guwahati,ASPB,NA,NA,NA,NA,153
193,July - M071996,Assam,Guwahati,ASPB,NA,NA,NA,NA,251
217,July - M071996,Assam,Guwahati,ASPB,NA,NA,NA,NA,128
218,July - M071996,Assam,Guwahati,ASPB,NA,NA,NA,NA,51
193,August - M081996,Assam,Guwahati,ASPB,NA,NA,NA,NA,194
217,August - M081996,Assam,Guwahati,ASPB,NA,NA,NA,NA,122
218,August - M081996,Assam,Guwahati,ASPB,NA,NA,NA,NA,71
193,September - M091996,Assam,Guwahati,ASPB,NA,NA,NA,NA,165
217,September - M091996,Assam,Guwahati,ASPB,NA,NA,NA,NA,115
218,September - M091996,Assam,Guwahati,ASPB,NA,NA,NA,NA,47
193,October - M101996,Assam,Guwahati,ASPB,NA,NA,NA,NA,160
217,October - M101996,Assam,Guwahati,ASPB,NA,NA,NA,NA,131
218,October - M101996,Assam,Guwahati,ASPB,NA,NA,NA,NA,54
218,November - M111996,Assam,Guwahati,ASPB,NA,NA,NA,NA,51
218,December - M121996,Assam,Guwahati,ASPB,NA,NA,NA,NA,45
