Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/2/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4.3,NA,54,144
1/7/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4,8.1,53,167
1/9/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,55,164
14/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.7,7.8,55,158
16/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4.5,9.4,56,153
21/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.8,7.9,59,175
23/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4.1,8.5,56,167
28/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4.1,8.8,59,172
30/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.7,8.6,54,164
2/4/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.9,8.6,58,173
2/6/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.9,8.4,54,153
2/11/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.8,8.1,55,163
18/2/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.5,7.3,58,159
20/2/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.7,7.9,55,161
25/2/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4,8.3,51,152
27/2/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4.1,8.5,55,156
3/6/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.2,7.7,54,162
18/3/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.4,7.2,49,142
21/3/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4.3,13,85,278
4/3/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.4,7.5,53,156
4/8/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.3,7.5,54,160
4/10/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.9,7.9,57,167
15/4/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.3,6.6,52,163
17/4/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.7,7.6,55,159
22/4/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.3,7.2,54,161
24/4/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.9,7.6,57,167
29/4/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.6,7.8,59,177
5/1/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.5,6.6,56,161
5/6/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.6,7.9,55,155
5/8/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.3,6.9,54,156
15/5/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.4,7.8,56,163
20/5/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.3,7.3,56,169
22/5/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,2.8,5.7,57,161
29/5/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.7,8.3,53,149
6/3/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.7,7.8,58,164
6/5/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,4,8.4,56,165
6/10/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.3,7,57,172
6/12/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.9,7.7,58,164
17/6/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.4,7.3,55,143
19/6/2006,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,3.8,8.1,54,155
