Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
1,January - M011998,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,16.8,14.8,NA,769
3,January - M011998,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,26.8,21.8,NA,949
2,January - M011998,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",12.8,11.8,NA,510
90,January - M011998,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,16.8,15,NA,404
89,January - M011998,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.4,11.3,NA,367
140,January - M011998,Uttar Pradesh,Gajroula,NA,Industrial Area,NA,NA,NA,322
139,January - M011998,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",NA,NA,NA,274
7,January - M011998,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,68.5,66.9,NA,256
6,January - M011998,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,69.5,66.1,NA,281
212,January - M011998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,17,16.9,NA,431
98,January - M011998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17.7,17.6,NA,478
86,January - M011998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,14.2,14.4,NA,590
276,January - M011998,Uttar Pradesh,Lucknow,UPPB,NA,31.9,35.6,NA,472
109,January - M011998,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,34.9,38.9,NA,552
113,January - M011998,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,32.8,36.6,NA,574
192,January - M011998,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,407
141,January - M011998,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",13,25.4,NA,335
143,January - M011998,Uttar Pradesh,Kanpur,NA,Industrial Area,19.1,47.5,NA,319
142,January - M011998,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",17,33.1,NA,293
1,February - M021998,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,14,12.7,NA,585
3,February - M021998,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,25.8,25.3,NA,1006
2,February - M021998,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",9,9.3,NA,706
139,February - M021998,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",NA,NA,NA,247
140,February - M021998,Uttar Pradesh,Gajroula,NA,Industrial Area,NA,NA,NA,308
212,February - M021998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,14.8,14.2,NA,460
98,February - M021998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.6,15.1,NA,484
86,February - M021998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,19,19,NA,372
7,February - M021998,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,68.2,67.2,NA,221
6,February - M021998,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,67.5,66.1,NA,235
90,February - M021998,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,16.5,13.5,NA,NA
89,February - M021998,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14.1,12.1,NA,410
276,February - M021998,Uttar Pradesh,Lucknow,UPPB,NA,28.9,31,NA,439
109,February - M021998,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,29.2,37.2,NA,505
113,February - M021998,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,32.7,35.5,NA,543
192,February - M021998,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,407
141,February - M021998,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",12.8,21.9,NA,269
143,February - M021998,Uttar Pradesh,Kanpur,NA,Industrial Area,17.4,35.6,NA,417
142,February - M021998,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",15.9,27.2,NA,337
90,March - M031998,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,13.9,13.6,NA,NA
89,March - M031998,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",14.6,14.2,NA,295
139,March - M031998,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",NA,NA,NA,259
140,March - M031998,Uttar Pradesh,Gajroula,NA,Industrial Area,NA,NA,NA,319
212,March - M031998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,15.8,15.4,NA,416
98,March - M031998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21.8,21.5,NA,520
86,March - M031998,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,17.5,17.2,NA,428
1,March - M031998,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,12.1,11.5,NA,500
2,March - M031998,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",11.3,9.7,NA,519
3,March - M031998,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,18,14.3,NA,665
7,March - M031998,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,58,60.8,NA,368
6,March - M031998,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,56.3,59.5,NA,370
276,March - M031998,Uttar Pradesh,Lucknow,UPPB,NA,29.1,30.5,NA,421
109,March - M031998,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,29.5,33.1,NA,529
113,March - M031998,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,33.2,34.4,NA,542
141,March - M031998,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",11.4,22.6,NA,323
143,March - M031998,Uttar Pradesh,Kanpur,NA,Industrial Area,15.1,33.8,NA,364
142,March - M031998,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",13.3,28.4,NA,222
