Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
61,January - M012001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.7,32.1,NA,NA
61,February - M022001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,13.5,32.2,NA,NA
61,March - M032001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12,31.4,NA,NA
61,April - M042001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11.8,31.2,NA,NA
61,May - M052001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.6,31.8,NA,NA
61,June - M062001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.2,29.7,NA,NA
61,July - M072001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11.2,30.3,NA,NA
61,August - M082001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,9.3,27.3,NA,NA
61,September - M092001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10.7,28.4,NA,NA
61,October - M102001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10.5,32.7,NA,NA
61,November - M112001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11.8,30.4,NA,NA
61,December - M122001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.3,30.9,NA,NA
62,January - M012001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13.1,32,NA,NA
62,February - M022001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13.3,32.2,NA,NA
62,March - M032001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12.6,31.4,NA,NA
62,April - M042001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",11.7,32,NA,NA
62,May - M052001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12.7,31.7,NA,NA
62,June - M062001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13.2,31.4,NA,NA
62,July - M072001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",11.4,32.5,NA,NA
62,August - M082001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",11.1,33,NA,NA
62,September - M092001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12,31.2,NA,NA
62,October - M102001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",10.9,36.4,NA,NA
62,November - M112001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13.3,31.5,NA,NA
62,December - M122001,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12.3,31,NA,NA
76,January - M012001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,14.6,32.1,NA,NA
76,February - M022001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,13.8,31.8,NA,NA
76,March - M032001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.1,31.4,NA,NA
76,April - M042001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.1,31.4,NA,NA
76,May - M052001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.8,32,NA,NA
76,June - M062001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.6,28,NA,NA
76,July - M072001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11.2,31.6,NA,NA
76,August - M082001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10.6,33,NA,NA
76,September - M092001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10,30.4,NA,NA
76,October - M102001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10.8,33.9,NA,NA
76,November - M112001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,13.1,32.5,NA,NA
76,December - M122001,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,12.5,30.5,NA,NA
176,January - M012001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,17.5,22,NA,208
176,February - M022001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,17.8,23.1,NA,212
176,March - M032001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,18,21.2,NA,214
176,April - M042001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,17.1,19.8,NA,212
176,May - M052001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,17.1,22.1,NA,209
176,June - M062001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,15.6,19.7,NA,210
176,July - M072001,Punjab,Jalandhar,Punjab Pollution Control Board,NA,15.3,20.6,NA,194
