Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
748,1/3/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,69,NA
748,1/6/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,71,NA
748,1/9/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,69,NA
748,1/12/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,70,NA
748,15-01-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,84,NA
748,18-01-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,81,NA
748,21-01-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,77,NA
748,24-01-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,67,NA
748,28-01-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,80,NA
748,2/3/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,65,NA
748,2/6/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,71,NA
748,2/9/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,68,NA
748,14-02-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,70,NA
748,16-02-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,85,NA
748,18-02-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,81,NA
748,20-02-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,78,NA
748,22-02-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,67,NA
748,26-02-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,78,NA
748,3/3/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,67,NA
748,3/6/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,74,NA
748,3/9/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,69,NA
748,3/12/2013,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,67,NA
748,18-03-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,83,NA
748,21-03-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,82,NA
748,23-03-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,76,NA
748,26-03-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,67,NA
748,28-03-13,Andhra Pradesh,Ananthapur,"Kamalanagar, Ananthapur",Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,9,77,NA
