Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
63,1/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,614
62,1/9/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,723
63,2/11/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,414
62,2/9/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,346
63,3/11/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,284
62,3/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,398
61,13-03-87,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,192
63,15-04-87,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,445
62,4/1/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,386
61,4/1/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,216
63,6/1/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,337
62,6/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,381
61,6/1/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,206
63,7/1/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,758
62,7/7/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,199
61,7/3/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,193
62,8/10/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,216
61,8/10/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,151
61,9/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,307
62,9/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,297
61,10/5/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,391
63,10/5/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,585
62,10/5/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,777
61,30-11-87,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,393
63,30-11-87,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,564
62,30-11-87,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,388
61,12/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial,NA,NA,NA,318
63,12/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,720
62,12/2/1987,Punjab,Ludhiana,Punjab Pollution Control Board,Residential,NA,NA,NA,405
