Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
4/4/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.8,31.8,NA,387
13/04/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,31.2,NA,344
18/04/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,30.2,NA,411
20/04/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,33.8,NA,328
27/04/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.7,32.5,NA,415
5/2/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.5,33.7,NA,443
5/4/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,31.3,NA,362
5/9/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.5,34.2,NA,484
5/11/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,33.7,NA,375
16/05/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.3,33.5,NA,426
18/05/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.3,32.3,348,NA
23/05/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,35.2,NA,401
30/05/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.3,31.7,NA,405
6/1/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,9.7,29.8,NA,361
6/6/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.5,32.3,NA,361
6/8/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.8,30.7,NA,372
13/06/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.7,36,NA,330
15/06/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.5,33,NA,386
20/06/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.2,33,NA,369
22/06/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,32.8,NA,419
27/06/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.6,32.6,NA,331
29/06/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,10.8,33.3,NA,402
7/4/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,10.8,33.3,NA,402
7/6/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.6,32,NA,362
13/07/2006,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.3,32.3,NA,362
