Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
162,January - M011998,West Bengal,Calcutta,NA,Industrial Area,46.7,67.7,NA,618
163,January - M011998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",79.6,73.9,NA,652
164,January - M011998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",14.5,48.8,NA,495
14,January - M011998,West Bengal,Haldia,CMEC,Industrial Area,41.9,54.8,NA,251
15,January - M011998,West Bengal,Haldia,CMEC,Industrial Area,53.2,64.8,NA,342
163,February - M021998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",43.7,47.7,NA,NA
14,February - M021998,West Bengal,Haldia,CMEC,Industrial Area,42.1,57.7,NA,152
163,March - M031998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",32.8,59.8,NA,368
164,March - M031998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",10.1,28.2,NA,424
14,March - M031998,West Bengal,Haldia,CMEC,Industrial Area,44.5,58.6,NA,166
162,April - M041998,West Bengal,Calcutta,NA,Industrial Area,22.2,34.4,NA,416
163,April - M041998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,28.8,NA,240
164,April - M041998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6.6,16,NA,143
14,April - M041998,West Bengal,Haldia,CMEC,Industrial Area,40.8,53.6,NA,110
162,May - M051998,West Bengal,Calcutta,NA,Industrial Area,19.1,25.3,NA,329
163,May - M051998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",9.2,21.4,NA,215
164,May - M051998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",8.6,12.4,NA,162
15,May - M051998,West Bengal,Haldia,CMEC,Industrial Area,47.3,63.2,NA,217
162,June - M061998,West Bengal,Calcutta,NA,Industrial Area,18.6,30.9,NA,253
163,June - M061998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",10.7,28.5,NA,208
164,June - M061998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,17.3,NA,127
15,June - M061998,West Bengal,Haldia,CMEC,Industrial Area,40.7,53,NA,216
162,July - M071998,West Bengal,Calcutta,NA,Industrial Area,6,71,NA,NA
163,July - M071998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,14.5,NA,231
164,July - M071998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",6,24.3,NA,138
162,August - M081998,West Bengal,Calcutta,NA,Industrial Area,53.6,20.3,NA,311
163,August - M081998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",72.4,21.2,NA,177
164,August - M081998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",35.5,15.4,NA,120
162,September - M091998,West Bengal,Calcutta,NA,Industrial Area,26.3,26.6,NA,107
163,September - M091998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",31.3,34.8,NA,107
164,September - M091998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",12.1,15.1,NA,87
162,October - M101998,West Bengal,Calcutta,NA,Industrial Area,24.5,17,NA,206
162,November - M111998,West Bengal,Calcutta,NA,Industrial Area,121.8,51.7,NA,277
163,November - M111998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",164.6,55.3,NA,329
164,November - M111998,West Bengal,Calcutta,NA,"Residential, Rural and other Areas",23.8,25.6,NA,354
