Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/2/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.8,14.4,128,296
1/3/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.5,12.8,143,300
1/5/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.6,14.4,104,371
1/9/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.9,14.5,210,413
1/12/2006,Orissa,Angul,Industrial Estate,Industrial Areas,8.4,18.4,222,419
17/01/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.3,12.3,144,311
19/01/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.3,16.3,153,302
25/01/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7,14,143,295
28/01/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.1,13.2,158,291
30/01/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.4,13.4,127,311
2/1/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.8,14.4,128,296
2/6/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.3,15.3,130,348
2/8/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.3,13.5,111,250
13/02/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.9,15.7,98,253
15/02/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.1,14.1,119,335
20/02/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.3,14.4,109,229
22/02/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.9,15,108,264
27/02/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.4,14.8,100,220
3/3/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.3,13.9,120,265
3/6/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.1,13.1,64,166
3/8/2006,Orissa,Angul,Industrial Estate,Industrial Areas,8.4,15.1,84,232
3/10/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.7,12.2,92,290
13/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.2,14.3,59,148
16/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,13,20.1,66,167
20/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.1,13.7,112,272
22/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.4,13.6,120,291
24/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,8.2,13.7,130,379
27/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.2,14.1,176,389
29/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.7,13.6,86,247
30/03/2006,Orissa,Angul,Industrial Estate,Industrial Areas,8.1,14.2,148,399
4/4/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.1,13.6,132,271
4/7/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.6,13.9,168,310
4/10/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.7,13.6,171,315
13/04/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.7,15.3,159,286
17/04/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.3,12.5,165,343
20/04/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.5,12.7,131,237
24/04/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.5,13.6,114,253
5/1/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.7,14.3,178,337
5/4/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.6,14.2,140,297
5/8/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5.8,11.9,94,187
5/11/2006,Orissa,Angul,Industrial Estate,Industrial Areas,8.4,15.9,131,223
15/05/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.2,11.6,89,182
18/05/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.9,13.6,135,252
22/05/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.2,12.9,117,226
25/05/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7,13.1,139,283
29/05/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.9,14.2,144,286
6/1/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.7,14.8,68,181
6/5/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.8,16.4,66,146
6/8/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.1,15.7,74,181
6/12/2006,Orissa,Angul,Industrial Estate,Industrial Areas,8.1,16.8,67,197
15/06/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.6,14.4,99,210
20/06/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.1,13.1,79,188
24/06/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6,12.8,35,96
26/06/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.3,15.2,63,170
29/06/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.7,13.8,55,137
7/4/2006,Orissa,Angul,Industrial Estate,Industrial Areas,4.4,9.5,29,72
7/6/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.3,14.2,62,139
7/11/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.7,14.6,60,138
13/07/2006,Orissa,Angul,Industrial Estate,Industrial Areas,7.5,16.7,89,180
17/07/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.1,14,57,129
20/07/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,11.7,64,115
23/07/2006,Orissa,Angul,Industrial Estate,Industrial Areas,6.5,13.7,62,148
31/07/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5.3,11.6,73,132
9/4/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5.1,13.7,91,182
9/7/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5,12.6,92,197
9/11/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5.1,13.8,70,140
14/09/2006,Orissa,Angul,Industrial Estate,Industrial Areas,5.7,12.6,84,181
18/09/2006,Orissa,Angul,Industrial Estate,Industrial Areas,4.9,13.3,60,152
21/09/2006,Orissa,Angul,Industrial Estate,Industrial Areas,4.7,13.1,60,100
