Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.6,43.3,181,855
1/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,NA,120,397
1/11/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,19.3,42.6,238,772
16-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,19.7,44.6,117,325
18-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.7,42.1,165,562
22-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.3,41,214,673
24-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,19.6,41.5,201,422
25-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,7.4,52.3,72,142
27-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,8.2,61.1,65,131
28-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,20,44.5,163,404
30-01-07,Karnataka,Bangalore,Graphite India,Industrial Areas,19.1,43.4,194,454
2/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.4,43.2,114,282
2/6/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.3,33.7,127,312
2/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,17.1,52.7,189,459
13-02-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.2,48.1,166,397
15-02-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.5,40.1,153,557
19-02-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.3,39.4,284,607
22-02-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.7,37.1,270,588
26-02-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.4,38.3,139,426
28-02-07,Karnataka,Bangalore,Graphite India,Industrial Areas,21.2,44.8,162,483
3/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,21.1,43.4,123,511
3/6/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,20,44,213,590
3/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,19.5,42.9,72,210
13-03-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.5,42.3,81,254
16-03-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.8,40.9,97,316
22-03-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.4,41.2,141,366
24-03-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.1,41.7,95,317
28-03-07,Karnataka,Bangalore,Graphite India,Industrial Areas,NA,NA,NA,NA
4/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,20.9,40.7,205,603
4/7/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,19.6,40.4,147,401
4/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,22.5,39.1,111,267
4/12/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,19.3,40.5,141,397
16-04-07,Karnataka,Bangalore,Graphite India,Industrial Areas,14.3,39.5,150,381
18-04-07,Karnataka,Bangalore,Graphite India,Industrial Areas,15.8,37.4,195,479
21-04-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.4,38.8,158,381
25-04-07,Karnataka,Bangalore,Graphite India,Industrial Areas,23.4,39.8,379,844
5/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,21.2,41.7,186,441
5/8/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,20.6,39.8,93,357
5/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,19.5,38.7,78,216
16-05-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.5,41.6,152,450
18-05-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.8,39,106,316
22-05-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.7,39.8,105,312
24-05-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.8,39.2,54,277
28-05-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.9,40,57,243
30-05-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.2,36.6,67,219
6/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,18.3,40.3,51,146
13-06-07,Karnataka,Bangalore,Graphite India,Industrial Areas,19.3,39.9,77,239
16-06-07,Karnataka,Bangalore,Graphite India,Industrial Areas,19.2,39.2,27,142
20-06-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.6,40.9,44,131
22-06-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.6,39.4,59,182
25-06-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.5,40,30,158
28-06-07,Karnataka,Bangalore,Graphite India,Industrial Areas,19,39.6,55,154
7/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,17.4,40.6,31,124
7/6/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,18.8,39,30,210
7/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,17.3,36.3,44,153
7/12/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,17.2,36.9,26,146
16-07-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.1,37.2,44,185
19-07-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.9,37.8,103,310
22-07-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.1,39.4,64,261
25-07-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.8,38.2,148,431
28-07-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.9,38,121,272
8/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,17.3,36.7,118,320
8/7/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.2,37.7,67,214
8/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.4,36.5,140,353
17-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.3,37.6,135,337
20-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,15.7,38.2,93,258
22-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.9,38.3,59,182
24-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,13.1,34.2,37,118
25-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.3,37.3,50,167
28-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,15.8,36.8,68,211
30-08-07,Karnataka,Bangalore,Graphite India,Industrial Areas,15.6,37.2,67,155
9/6/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.2,38.1,62,178
9/12/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.5,36.7,147,363
17-09-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.7,40.3,34,119
20-09-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.3,41.2,52,184
21-09-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.7,40.6,34,159
24-09-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.1,42,112,301
26-09-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.6,42.1,69,189
30-09-07,Karnataka,Bangalore,Graphite India,Industrial Areas,15.1,47.7,116,310
10/5/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,15.7,39.3,204,486
10/11/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,15.6,37.9,230,485
15-10-07,Karnataka,Bangalore,Graphite India,Industrial Areas,15.4,38.2,72,313
17-10-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.6,40.3,108,282
22-10-07,Karnataka,Bangalore,Graphite India,Industrial Areas,18.6,42.7,73,181
24-10-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.3,39.8,78,200
26-10-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.4,40.7,79,226
29-10-07,Karnataka,Bangalore,Graphite India,Industrial Areas,17.1,38.1,82,211
11/5/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.4,37.5,112,292
11/8/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,15.3,46.7,249,577
11/9/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,15.5,47.4,194,498
11/10/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.9,42.7,38,318
14-11-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.7,37.5,121,321
21-11-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.1,43.1,273,649
23-11-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.9,43,223,573
26-11-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.2,41.7,221,529
28-11-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.1,40.9,236,560
12/4/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,15.9,41.7,226,542
12/6/2007,Karnataka,Bangalore,Graphite India,Industrial Areas,16.7,40.7,128,381
26-12-07,Karnataka,Bangalore,Graphite India,Industrial Areas,16.7,40.6,281,682
1/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16,37.2,79,220
1/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.4,41.3,52,204
1/7/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17,43.9,80,189
1/10/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,19,37.3,52,172
13-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18,40.6,48,204
18-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,20.2,41,60,221
19-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.2,41.7,50,185
22-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,19,43.1,91,275
25-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.3,39.9,102,280
29-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.8,42,71,276
31-01-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.6,31.8,110,278
2/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.7,26.1,65,200
2/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,12.9,36.1,85,213
2/7/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.3,39,64,183
13-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,19.9,45.5,110,320
15-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,19.3,43.4,72,234
19-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.3,40.8,101,258
21-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.8,41.6,86,205
22-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.9,28.9,47,143
25-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.3,36.3,116,321
27-02-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.5,43.1,91,219
3/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.3,40.9,87,340
3/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.1,41.6,82,328
3/7/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,19.5,44.6,66,316
3/9/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,19.5,42.1,48,153
13-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.3,41.3,83,211
15-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.6,43,102,389
20-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.8,42.2,99,248
22-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.1,41.4,73,284
23-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18,41.4,73,284
25-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.2,42.5,106,376
27-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.9,41.7,98,406
29-03-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18.5,38.7,86,367
7/6/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16,36.3,55,147
21-07-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,18,37.8,68,224
24-07-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.4,39,38,117
25-07-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.4,37.7,41,141
27-07-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.1,37.8,55,170
30-07-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.2,36.8,58,144
8/2/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.4,36.2,63,185
8/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.1,36.1,39,124
8/6/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16,36.3,55,147
31-08-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15,36.2,39,161
9/1/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.7,36.9,41,124
9/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16,35.5,42,243
9/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.1,36.1,75,193
9/7/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.4,38.8,50,144
9/10/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.7,37.8,112,267
9/12/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.7,36.4,102,269
14-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.1,39.5,99,265
17-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16,40,91,238
19-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.5,42,28,101
21-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.1,42.1,27,95
24-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16,41.6,46,146
26-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.9,40.9,47,147
28-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.5,39.7,32,161
29-09-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.4,39.1,53,146
10/1/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.9,38.3,42,142
10/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.6,37.7,64,179
10/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.1,38,77,201
10/12/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.8,37.7,34,176
15-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.2,37.9,88,229
16-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.3,39,116,311
17-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.7,38,115,280
19-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.6,37.5,82,221
22-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.2,40.1,102,246
24-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.4,38.3,23,102
26-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.6,40.4,70,182
29-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.7,38.1,97,248
31-10-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,17.2,38.5,69,299
11/2/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15,38.5,80,214
11/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.1,37.8,89,250
11/8/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.8,38.7,60,166
11/9/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,13.9,41.5,75,252
11/10/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.9,40.5,110,283
11/12/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.4,38.4,105,272
14-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.8,37.6,78,222
16-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.7,41.1,95,239
19-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,16.2,41.3,118,279
21-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.4,40.9,163,380
26-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.5,39.7,124,314
28-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.8,40,87,242
30-11-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.6,40.3,104,278
12/3/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.5,39.9,125,302
12/5/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14,40.3,172,407
12/7/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.1,37.1,41,124
12/10/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.6,37.8,35,131
12/12/2007,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,12.9,38.3,139,341
14-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,13.1,39.8,61,153
15-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.6,39,110,273
17-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,13.8,39.4,119,302
19-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.7,41.2,62,179
22-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.6,39,15,75
24-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.2,38.8,68,182
26-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,14.6,37.4,111,268
28-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.6,38.6,86,239
31-12-07,Karnataka,Bangalore,KHB Indl Area,Industrial Areas,15.2,38.5,107,272
1/6/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17.4,29.5,49,150
1/9/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17.7,38.6,53,166
1/11/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,16.6,33.7,56,153
13-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17,35.6,73,208
15-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,14.5,37.8,84,204
17-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17.1,38.1,68,184
19-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17.6,36.6,53,159
23-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17.3,41.3,69,173
25-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,19.6,37.6,54,174
29-01-07,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,19.2,38.8,61,184
2/4/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,17.4,37,91,235
2/6/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,16,33.2,85,215
2/8/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,16.5,36.4,93,225
2/11/2007,Karnataka,Bangalore,Peenya Indl. Area,Industrial Areas,18.1,32.8,61,164
