Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
42,January - M011990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",28.2,11.6,NA,258
43,January - M011990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,26.7,11.5,NA,239
42,February - M021990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",35,13.3,NA,285
43,February - M021990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,35.1,13.4,NA,272
42,March - M031990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",25.3,9.6,NA,277
43,March - M031990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,26,9.9,NA,292
42,April - M041990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",30.5,9.4,NA,376
43,April - M041990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,30.7,9.3,NA,383
42,May - M051990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",32,11.4,NA,396
43,May - M051990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,32.2,12.5,NA,381
42,June - M061990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",30.3,9.6,NA,401
43,June - M061990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,31.1,10.2,NA,406
42,July - M071990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",27.4,8.7,NA,346
43,July - M071990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,28.1,8.6,NA,322
42,August - M081990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",27.9,9.2,NA,292
43,August - M081990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,27.6,8.6,NA,349
42,September - M091990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",21.9,7.4,NA,277
43,September - M091990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,22.6,7.6,NA,267
42,October - M101990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",39.5,10.6,NA,241
43,October - M101990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.4,9.6,NA,243
42,November - M111990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",38.7,10.7,NA,244
43,November - M111990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,39.1,10.5,NA,249
42,December - M121990,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",30,8.7,NA,367
43,December - M121990,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,33.9,12.9,NA,263
