Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
232,January - M011998,Andhra Pradesh,Vishakhapatnam,Andhra Pradesh  Pollution Control Board,NA,14,21.9,NA,211
233,January - M011998,Andhra Pradesh,Vishakhapatnam,Andhra Pradesh  Pollution Control Board,NA,10.1,20.8,NA,136
234,January - M011998,Andhra Pradesh,Vishakhapatnam,Andhra Pradesh  Pollution Control Board,NA,13.5,15.3,NA,169
203,January - M011998,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,22.3,39.9,NA,216
202,January - M011998,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,10.8,18.3,NA,154
95,January - M011998,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,21.3,41.5,NA,327
151,January - M011998,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,18.7,NA,124
152,January - M011998,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.6,31.6,NA,226
150,January - M011998,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.3,25.4,NA,195
232,February - M021998,Andhra Pradesh,Vishakhapatnam,Andhra Pradesh  Pollution Control Board,NA,14.1,20.8,NA,106
233,February - M021998,Andhra Pradesh,Vishakhapatnam,Andhra Pradesh  Pollution Control Board,NA,10.2,14.8,NA,89
234,February - M021998,Andhra Pradesh,Vishakhapatnam,Andhra Pradesh  Pollution Control Board,NA,14.1,11.1,NA,109
203,February - M021998,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,22.5,45.1,NA,174
202,February - M021998,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.6,12.4,NA,199
95,February - M021998,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,23,35.2,NA,424
151,February - M021998,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,14,NA,90
152,February - M021998,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.7,49.1,NA,176
