Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
609,1/5/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,74,NA
609,1/8/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,71,NA
609,1/10/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,136,NA
609,15-01-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,104,NA
609,17-01-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,92,NA
609,22-01-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,121,NA
609,24-01-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,85,NA
609,29-01-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,79,NA
609,31-01-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,73,NA
609,2/5/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,83,NA
609,2/7/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,93,NA
609,2/12/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,105,NA
609,14-02-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,99,NA
609,19-02-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,80,NA
609,22-02-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,72,NA
609,26-02-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,93,NA
609,28-02-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,103,NA
609,3/6/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,112,NA
609,3/8/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,130,NA
609,3/12/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,88,NA
609,15-03-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,111,NA
609,20-03-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,102,NA
609,22-03-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,61,NA
609,26-03-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,67,NA
609,28-03-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,72,NA
609,4/2/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,78,NA
609,4/4/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,96,NA
609,4/9/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,78,NA
609,4/11/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,100,NA
609,16-04-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,46,NA
609,18-04-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,49,NA
609,23-04-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,46,NA
609,25-04-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,76,NA
609,30-04-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,57,NA
609,5/2/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,52,NA
609,5/7/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,61,NA
609,5/9/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,45,NA
609,14-05-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,57,NA
609,16-05-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,36,NA
609,23-05-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,31,NA
609,25-05-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,36,NA
609,28-05-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,39,NA
609,30-05-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,42,NA
609,6/4/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,51,NA
609,6/6/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,22,NA
609,6/11/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,21,NA
609,13-06-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,51,NA
609,18-06-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,42,NA
609,21-06-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,32,NA
609,25-06-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,31,NA
609,27-06-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,34,NA
609,7/3/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,34,NA
609,7/5/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,43,NA
609,7/9/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,30,NA
609,7/11/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,31,NA
609,16-07-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,34,NA
609,18-07-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,32,NA
609,24-07-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,33,NA
609,26-07-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,39,NA
609,30-07-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,42,NA
609,8/1/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,41,NA
609,8/7/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,32,NA
609,8/9/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,35,NA
609,13-08-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,27,NA
609,17-08-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,36,NA
609,20-08-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,58,NA
609,23-08-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,56,NA
609,27-08-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,29,NA
609,31-08-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,87,NA
609,9/3/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,99,NA
609,9/6/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,34,NA
609,9/11/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,56,NA
609,13-09-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,55,NA
609,18-09-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,48,NA
609,20-09-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,53,NA
609,24-09-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,56,NA
609,26-09-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,37,NA
609,10/1/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,90,NA
609,10/3/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,44,NA
609,10/10/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,59,NA
609,15-10-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,66,NA
609,18-10-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,59,NA
609,22-10-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,59,NA
609,24-10-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,59,NA
609,30-10-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,91,NA
609,11/1/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,83,NA
609,11/5/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,68,NA
609,11/9/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,63,NA
609,11/12/2013,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,90,NA
609,15-11-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,73,NA
609,21-11-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,59,NA
609,23-11-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,67,NA
609,26-11-13,Nagaland,Kohima,"Opposite NST Office, Kohima",Nagaland State Pollution Control Board,"Residential, Rural and other Areas",2,4.5,73,NA
