Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
49,1/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,40.2,21,NA,221
47,1/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,17.9,18.3,NA,249
50,1/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,20.9,17.8,NA,187
48,1/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,14.5,9,NA,229
51,1/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,26.7,17.7,NA,156
47,2/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,24.4,34.3,NA,301
49,2/4/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,59.1,46.1,NA,255
48,2/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,19.6,25.4,NA,283
50,2/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,28.5,56.5,NA,275
51,2/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,44.6,43.5,NA,186
48,3/3/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13.7,23.9,NA,301
50,3/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,21.4,32.4,NA,252
51,3/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,34.7,43.2,NA,192
49,3/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,36,32.2,NA,237
47,3/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,22.7,29.7,NA,316
51,4/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,25.3,31,NA,245
50,4/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13.1,20.2,NA,233
48,4/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,9.7,20.6,NA,292
49,4/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,29.3,28.4,NA,290
47,4/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,20.1,27.7,NA,340
23,5/5/1987,Gujarat,Surat,Gujarat Pollution Control Board,Residential,8.1,18.5,NA,580
22,18-05-87,Gujarat,Surat,Gujarat Pollution Control Board,Industrial,7.9,8.9,NA,164
21,5/2/1987,Gujarat,Surat,Gujarat Pollution Control Board,Residential,6.7,6.9,NA,167
47,5/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13.9,24.9,NA,324
50,5/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,5.9,17,NA,222
51,5/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,16.2,26,NA,209
49,5/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,15,41.8,NA,230
48,5/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,7.8,31.3,NA,252
21,6/3/1987,Gujarat,Surat,Gujarat Pollution Control Board,Residential,6.9,7.4,NA,100
22,6/1/1987,Gujarat,Surat,Gujarat Pollution Control Board,Industrial,9.1,15.1,NA,168
23,6/2/1987,Gujarat,Surat,Gujarat Pollution Control Board,Residential,11.9,13.5,NA,482
48,6/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,8.7,19.6,NA,211
51,6/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,27.5,26.9,NA,201
50,6/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,11.5,20.8,NA,170
49,6/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,13.8,23.9,NA,165
47,6/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,10.8,26.1,NA,258
47,13-07-87,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,11.2,26.4,NA,228
49,7/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,13.3,20,NA,148
50,7/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13.1,17.2,NA,144
51,7/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,21.5,27.4,NA,164
47,8/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13.1,29.3,NA,224
48,8/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13,25.5,NA,165
50,23-08-87,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,12.3,21.2,NA,150
49,8/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,16.5,30,NA,176
51,8/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,22.7,49.3,NA,194
47,9/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,13.8,27,NA,299
48,9/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,10.8,24.6,NA,180
49,9/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,12.5,23.5,NA,172
50,9/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,9.4,18.6,NA,132
51,9/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,19,33.6,NA,188
47,10/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,18.8,41.2,NA,386
48,10/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,9.9,21.6,NA,303
49,10/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,23,41.4,NA,218
50,10/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,14.4,28.5,NA,224
51,10/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial,21.8,47.7,NA,196
47,11/1/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,17.8,44.9,NA,366
48,11/2/1987,Gujarat,Baroda,Gujarat Pollution Control Board,Residential,10.5,28.9,NA,414
