Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
63,January - M011990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,40.2,NA,448
62,January - M011990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,34.5,NA,202
61,January - M011990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,32.9,NA,307
76,January - M011990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,33.9,NA,408
63,February - M021990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,21.3,NA,290
62,February - M021990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,50.1,NA,210
61,February - M021990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,31.7,NA,286
76,February - M021990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,21.3,NA,254
63,March - M031990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,39.7,NA,414
62,March - M031990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,51.7,NA,197
61,March - M031990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,57.6,NA,331
76,March - M031990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,35.9,NA,387
61,April - M041990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,48.1,NA,347
63,April - M041990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,57.9,NA,368
76,April - M041990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,36.8,NA,330
61,May - M051990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,66.3,NA,431
62,May - M051990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,41,NA,228
76,May - M051990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,NA,29.7,NA,513
63,May - M051990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",NA,22.2,NA,426
62,June - M061990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",2.4,36.2,NA,350
76,June - M061990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,17.2,26,NA,630
61,June - M061990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,11,13.2,NA,512
63,June - M061990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",5.1,27,NA,512
62,July - M071990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",21.8,10.2,NA,293
61,July - M071990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.7,17.5,NA,371
76,July - M071990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,16,31.1,NA,337
63,July - M071990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",17,26,NA,199
61,August - M081990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,23.5,45.9,NA,212
63,August - M081990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",25.5,36.3,NA,210
62,August - M081990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",24.3,41.8,NA,145
76,August - M081990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,23.1,54.9,NA,313
62,September - M091990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",21.6,23.1,NA,187
76,September - M091990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,16.2,48.5,NA,362
61,September - M091990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,13.2,53.1,NA,165
63,September - M091990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",24,50.2,NA,214
62,October - M101990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",18.9,58.9,NA,272
76,October - M101990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,23.3,54.6,NA,568
63,October - M101990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",39.3,47.5,NA,492
61,October - M101990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.6,68,NA,228
61,November - M111990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,15.3,52.5,NA,291
62,November - M111990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",7.1,42.6,NA,307
63,November - M111990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",36.4,47.8,NA,675
76,November - M111990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.1,52.9,NA,862
61,December - M121990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,31.9,50.1,NA,306
62,December - M121990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13.1,47.8,NA,347
63,December - M121990,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",55.6,58.7,NA,661
76,December - M121990,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,44.9,76.2,NA,756
