Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
156,January - M011993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.3,15.2,NA,NA
157,January - M011993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,20.9,NA,NA
158,January - M011993,Rajasthan,Jaipur,NA,Industrial Area,10.9,21.6,NA,NA
20,January - M011993,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",11.7,65,NA,175
18,January - M011993,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,12.3,62.6,NA,NA
17,January - M011993,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,12,63.1,NA,NA
156,February - M021993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,36.2,NA,NA
157,February - M021993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,42.1,NA,NA
158,February - M021993,Rajasthan,Jaipur,NA,Industrial Area,6.2,32.3,NA,NA
20,February - M021993,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",11.6,60.8,NA,NA
18,February - M021993,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,14.1,59.9,NA,NA
17,February - M021993,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,13.9,63,NA,NA
156,March - M031993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",7.8,19.5,NA,NA
157,March - M031993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,18.3,NA,NA
158,March - M031993,Rajasthan,Jaipur,NA,Industrial Area,6,15.5,NA,NA
20,March - M031993,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",15.3,57.7,NA,NA
18,March - M031993,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,20.6,58.1,NA,NA
17,March - M031993,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,17,67.3,NA,NA
156,April - M041993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,35.7,NA,NA
157,April - M041993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,38.6,NA,NA
158,April - M041993,Rajasthan,Jaipur,NA,Industrial Area,6.3,35.8,NA,NA
20,April - M041993,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",13.6,50.5,NA,NA
18,April - M041993,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,15.6,55.3,NA,NA
17,April - M041993,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,11.1,58.6,NA,NA
156,May - M051993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,28.5,NA,NA
157,May - M051993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6.5,46,NA,NA
158,May - M051993,Rajasthan,Jaipur,NA,Industrial Area,6,24.7,NA,NA
20,May - M051993,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",8.2,51,NA,NA
18,May - M051993,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,14.5,52.3,NA,NA
17,May - M051993,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,9.7,59,NA,NA
156,June - M061993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,13.5,NA,NA
157,June - M061993,Rajasthan,Jaipur,NA,"Residential, Rural and other Areas",6,12.3,NA,NA
158,June - M061993,Rajasthan,Jaipur,NA,Industrial Area,6,18.2,NA,NA
17,June - M061993,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,13,53.6,NA,NA
243,June - M061993,Rajasthan,Alwar,Andhra Pradesh  Pollution Control Board,NA,36,72.1,NA,NA
219,June - M061993,Rajasthan,Alwar,Rajasthan Pollution Control Board,NA,62.7,60.4,NA,NA
