Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
64,January - M012001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",15.4,35.2,NA,88
64,February - M022001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",11.9,24.7,NA,82
64,March - M032001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",13.4,23.1,NA,94
64,April - M042001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",5.7,21.1,NA,81
64,May - M052001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",12.1,28.7,NA,103
64,June - M062001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",12.2,32.8,NA,86
64,July - M072001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",3.2,14.3,NA,87
64,August - M082001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",5.7,16.2,NA,146
64,September - M092001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",10.6,17.4,NA,107
64,October - M102001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",22.6,20,NA,82
64,November - M112001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",13.6,11.8,NA,61
64,December - M122001,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",19,13.5,NA,94
92,January - M012001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",NA,NA,NA,46
92,February - M022001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",NA,NA,NA,55
92,March - M032001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",NA,NA,NA,52
92,April - M042001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",NA,NA,NA,50
92,May - M052001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",NA,NA,NA,72
92,June - M062001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",NA,NA,NA,73
92,July - M072001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",4.8,14.8,NA,58
92,August - M082001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",5.1,9.1,NA,65
92,September - M092001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",12.4,16.6,NA,59
92,October - M102001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",20.1,20.7,NA,48
92,November - M112001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",10,10,NA,54
92,December - M122001,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",19.4,13.6,NA,54
93,January - M012001,Pondichery,Pondichery,PNPB,Industrial Area,NA,NA,NA,67
93,February - M022001,Pondichery,Pondichery,PNPB,Industrial Area,NA,NA,NA,91
93,March - M032001,Pondichery,Pondichery,PNPB,Industrial Area,NA,NA,NA,90
93,April - M042001,Pondichery,Pondichery,PNPB,Industrial Area,NA,NA,NA,97
93,May - M052001,Pondichery,Pondichery,PNPB,Industrial Area,20.2,NA,NA,83
93,July - M072001,Pondichery,Pondichery,PNPB,Industrial Area,9.4,16,NA,135
93,August - M082001,Pondichery,Pondichery,PNPB,Industrial Area,14,11.4,NA,121
93,September - M092001,Pondichery,Pondichery,PNPB,Industrial Area,16.1,13.7,NA,91
93,October - M102001,Pondichery,Pondichery,PNPB,Industrial Area,21.1,21.2,NA,92
93,November - M112001,Pondichery,Pondichery,PNPB,Industrial Area,25.1,19,NA,94
93,December - M122001,Pondichery,Pondichery,PNPB,Industrial Area,22.3,21.4,NA,NA
