Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
16,1/4/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",7.3,27.6,NA,303
17,1/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,20.6,95,NA,97
20,1/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",16.6,51.2,NA,103
18,1/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,50.8,48.4,NA,121
19,1/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,27.6,115.1,NA,123
16,2/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",6.4,18.2,NA,319
17,2/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,7.5,27.1,NA,133
20,2/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",12,58.4,NA,124
18,2/11/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,18.6,74.1,NA,191
19,2/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,19.6,40,NA,180
16,4/7/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",3.7,34.2,NA,463
17,4/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,5.7,44.4,NA,161
20,4/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",3.7,34.1,NA,188
18,4/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,4.2,47,NA,217
19,4/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,6.3,62.6,NA,244
16,5/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",1.3,31.2,NA,NA
17,5/6/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,2.8,35.5,NA,NA
20,5/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",1.2,30.7,NA,NA
18,5/4/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,2.4,31.4,NA,NA
19,21-05-88,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,3.9,50.2,NA,NA
16,6/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",5.1,38.4,NA,360
17,6/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,12,89.6,NA,364
20,6/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",13.2,45.6,NA,178
18,6/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,8.3,44.1,NA,246
19,6/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,17.2,58.7,NA,293
17,7/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,45.4,88.9,NA,163
19,7/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,52.5,88,NA,218
18,7/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,26.5,71.8,NA,275
20,7/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",37.5,79.8,NA,264
16,7/4/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",51.6,64.3,NA,178
17,8/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,60.8,105.1,NA,139
19,8/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,80.5,115.9,NA,148
18,16-08-88,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,62.5,59.8,NA,107
20,8/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",35.5,70.7,NA,110
16,8/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",27.8,79.7,NA,110
17,9/5/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,45.8,118.8,NA,84
19,9/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,47,108.2,NA,98
18,9/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,32,71.8,NA,44
20,9/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",45.6,103.9,NA,88
16,9/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",26.5,70.6,NA,127
17,10/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,57.4,96.8,NA,191
19,10/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,52.6,103.6,NA,197
18,10/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,58.2,70.8,NA,70
20,10/6/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",36.7,87.6,NA,112
16,10/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",43,60.5,NA,238
17,11/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,61.1,92.2,NA,227
19,11/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,78.9,167,NA,259
18,11/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Sensitive,27.7,59.4,NA,99
20,11/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",55.3,94.6,NA,204
16,11/3/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,"Residential, Rural and other Areas",40.8,81.2,NA,314
17,12/2/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,28.5,80.6,NA,331
19,12/1/1988,Rajasthan,Kota,Rajasthan Pollution Control Board,Industrial Area,34.9,93.2,NA,402
