Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
311,January - M012002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3,25.2,NA,162
311,February - M022002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,2.7,4.6,NA,165
311,March - M032002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,6.6,4.5,NA,180
311,April - M042002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3.7,4.6,NA,157
311,May - M052002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,2,4.5,NA,155
311,June - M062002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,2.2,4.5,NA,155
311,July - M072002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3.3,4.6,NA,167
311,August - M082002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,6.1,4.5,NA,167
311,September - M092002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3,4.8,NA,172
311,October - M102002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3.9,11.7,NA,200
311,November - M112002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3.4,5.4,NA,187
311,December - M122002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3.3,6.9,NA,195
311,Annual - M132002,Kerala,Palakkad,Kerala State Pollution Control Board,Industrial Area,3.6,7.2,NA,172
29,January - M012002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,14.1,4.5,NA,238
29,February - M022002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,8.3,5,NA,290
29,March - M032002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,9.5,4.5,NA,283
29,April - M042002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.8,4.5,NA,184
29,May - M052002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,16.5,4.9,NA,157
29,June - M062002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,14.9,7.3,NA,243
29,July - M072002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,61.4,11.3,NA,477
29,August - M082002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,69.8,14.7,NA,121
29,September - M092002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,69,12.4,NA,123
29,October - M102002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,21.6,9.9,NA,168
29,November - M112002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,28.7,9.7,NA,197
29,December - M122002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,41.3,30.4,NA,270
29,Annual - M132002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,31.5,9.1,NA,225
30,January - M012002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2,4.5,NA,155
30,February - M022002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2,5.2,NA,174
30,March - M032002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.2,4.5,NA,131
30,April - M042002,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,2.4,4.5,NA,98
