Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
139,January - M011991,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",31.8,36.8,NA,223
111,January - M011991,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,118
85,January - M011991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7,7,NA,219
86,January - M011991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,9.9,13.1,NA,806
87,January - M011991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",8.8,13.3,NA,540
98,January - M011991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",9.3,14.6,NA,654
7,January - M011991,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,52.4,45.9,NA,252
6,January - M011991,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,49.5,42.6,NA,216
3,January - M011991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,29.5,15.9,NA,653
2,January - M011991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",25.3,14.4,NA,659
1,January - M011991,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,30.1,12,NA,729
89,January - M011991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17.3,16.8,NA,542
90,January - M011991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,23.9,19.1,NA,904
192,January - M011991,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,NA
143,January - M011991,Uttar Pradesh,Kanpur,NA,Industrial Area,6.4,18.8,NA,583
142,January - M011991,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",8.5,16.9,NA,508
141,January - M011991,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",4.7,11.6,NA,276
89,February - M021991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.1,19.8,NA,453
90,February - M021991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,23.9,20.4,NA,903
1,February - M021991,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,22.5,12.2,NA,651
3,February - M021991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,21.1,14.1,NA,514
2,February - M021991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",21.2,14.3,NA,513
192,February - M021991,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,13.5,NA,NA
109,February - M021991,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,128
6,February - M021991,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,48.8,42.9,NA,235
7,February - M021991,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,52.1,45.5,NA,540
143,February - M021991,Uttar Pradesh,Kanpur,NA,Industrial Area,10.3,16.3,NA,416
142,February - M021991,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",9.4,12.8,NA,433
141,February - M021991,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",7,10.8,NA,286
89,March - M031991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.9,20.7,NA,592
90,March - M031991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,27,27.9,NA,891
1,March - M031991,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,20.5,11.2,NA,446
3,March - M031991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,15.5,11.9,NA,484
2,March - M031991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",18.8,13.3,NA,524
192,March - M031991,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,25.5,NA,NA,67
6,March - M031991,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,52.9,50.5,NA,246
7,March - M031991,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,51.9,47,NA,291
86,March - M031991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,12.2,12.7,NA,370
87,March - M031991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.4,12.5,NA,372
98,March - M031991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",13,14.1,NA,421
85,March - M031991,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.1,11.5,NA,317
143,March - M031991,Uttar Pradesh,Kanpur,NA,Industrial Area,7.7,10.5,NA,375
142,March - M031991,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6.8,10,NA,341
141,March - M031991,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6.2,10.9,NA,375
89,April - M041991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",30.2,26.6,NA,563
90,April - M041991,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,32,28.6,NA,840
1,April - M041991,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,17.4,10.3,NA,448
3,April - M041991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,11.1,8.6,NA,463
2,April - M041991,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",16.5,11.4,NA,484
