Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
13/6/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.1,41.6,96,162
16/6/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,20.3,50.9,113,157
18/6/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,21.7,54.6,105,188
20/6/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.3,37.1,136,193
23/6/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,18.2,42.1,102,152
26/6/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.9,41.5,114,155
7/4/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,13.9,33.4,131,165
7/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,12.7,33.1,55,76
7/9/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,13.2,34.8,66,89
7/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,21.5,52,81,108
14/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,17.5,46.4,98,133
17/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.9,37.5,58,80
23/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.7,41.4,80,124
25/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,25.9,62.2,132,197
28/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,25,55.5,62,101
8/5/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.8,38.4,62,90
8/7/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,14.3,33.5,63,86
8/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.4,36.2,57,84
13/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,17.6,50.4,94,176
18/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.2,41.5,92,147
19/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,19.9,49.7,48,95
20/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.9,44.7,79,115
25/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,18.1,41.8,85,116
27/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.5,38.4,101,131
29/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,18.2,38.8,92,131
9/2/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,23.2,54.6,79,125
9/4/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16,35.6,145,202
9/8/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.1,36.8,92,135
9/12/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,23.5,50,108,170
15/9/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,13,30.4,81,118
17/9/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.8,41.9,84,118
22/9/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.8,37.6,92,158
26/9/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,12.7,32.1,59,90
10/3/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,18,38.7,128,160
15/10/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,14.6,39.3,102,129
17/10/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.8,38,135,183
20/10/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,19.3,50.1,163,239
22/10/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.2,35.7,153,197
24/10/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,19,42.3,178,232
14/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,15.5,38.4,179,241
19/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,20.8,47.7,197,257
21/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,19.9,47.9,187,250
24/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,19.6,47.3,233,298
26/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,22.3,56.5,203,373
28/11/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,16.5,47.7,199,272
12/2/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,23.5,50.6,358,413
12/4/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,20.4,46,271,365
12/10/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,24.4,48.8,117,163
15/12/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,17.8,46.2,227,288
17/12/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,17.6,46.5,356,409
19/12/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,17,43.6,198,242
22/12/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,NA,NA,NA,NA
26/12/2008,Jharkhand,Dhanbad,Regional Office,Residential and others,NA,NA,NA,NA
1/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,39.6,53.8,165,262
1/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.1,52.7,157,273
1/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.6,49.4,169,265
1/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37,49.9,163,267
16/1/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.7,54.3,170,257
18/1/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.2,55.9,165,254
22/1/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.8,51.9,162,250
25/1/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36,52.5,171,260
29/1/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.5,52.7,170,254
2/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34,52.5,156,246
2/6/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.6,51.3,174,249
2/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,50.4,171,256
14/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.3,52.5,172,263
18/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.3,53.3,171,264
20/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.4,51.8,173,252
25/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.3,54.2,177,350
27/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.1,50.3,175,256
3/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.4,50.7,175,277
3/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.8,51.1,158,247
3/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,33.5,48.6,165,248
13/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.8,51.6,175,256
17/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.8,53.9,165,260
19/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.7,50.7,177,246
26/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.6,49.4,171,255
28/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.1,50.4,156,249
4/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.9,53.1,172,255
4/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38,54.5,187,256
4/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.9,53.3,176,256
4/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.1,54.5,175,236
4/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.5,54,176,232
15/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.3,51.2,180,248
17/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.4,46.9,192,255
21/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,78,50.7,174,265
24/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,42.8,57.9,171,257
28/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.1,53.4,161,259
5/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.5,53.3,167,247
5/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,39.7,51.9,162,263
15/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.2,51.8,174,264
19/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,41.9,53.2,167,260
23/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40,54.2,171,262
26/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,44.7,56.4,174,257
29/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.6,54.5,180,258
6/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.7,52.1,175,260
6/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,48.7,169,249
6/9/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.7,46.4,158,243
13/6/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,33.5,46.4,174,260
16/6/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,42.8,56.4,168,260
20/6/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.8,48.2,164,257
23/6/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,39.6,50.8,157,237
26/6/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,33.6,51,161,266
7/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.3,49.7,166,249
7/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.1,49.8,160,254
7/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,49.8,167,220
14/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.5,48,169,259
21/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.8,51.9,163,245
24/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.3,47.2,165,247
28/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.1,47.7,165,244
30/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36,46.5,178,234
8/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.6,48.7,151,258
8/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.2,44.9,164,254
8/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.8,47.2,148,258
14/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.4,48.2,168,248
19/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.8,46.1,169,252
22/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.5,49.1,160,270
26/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.7,51.6,145,252
29/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.8,45.6,174,276
9/1/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.1,49.8,165,263
9/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.4,49.1,158,256
9/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,33.5,49.2,180,260
15/9/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.3,51.9,168,296
18/9/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.1,50.7,171,284
22/9/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.6,49.4,177,270
25/9/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.2,51.2,176,251
10/4/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,34.7,56.1,163,289
10/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.5,50.1,180,301
14/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.8,50.5,169,258
17/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.9,50.4,179,259
21/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.9,49.6,190,267
24/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.3,51.6,180,285
29/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.2,53.1,189,284
11/3/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,33.4,44.7,183,255
11/7/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,40.4,52.4,189,256
11/10/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.9,50.2,183,267
14/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.2,52.5,168,298
17/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,33.1,48.7,187,324
20/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.9,54.4,202,307
24/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.3,53.8,189,258
27/11/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,50.1,176,285
12/2/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,35.1,52,182,322
12/5/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,53.4,187,326
12/8/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.5,54,190,333
12/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.1,46.9,185,393
15/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,36.7,47.1,179,377
18/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.4,49.6,178,383
22/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,38.3,50.5,191,398
26/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,37.2,47,186,404
29/12/2008,Jharkhand,Jamshedpur,Bistupur Vehicle  TC,Industrial Areas,32.4,47.2,195,429
1/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,40.1,52.9,157,274
1/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39,53.9,167,271
1/10/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.1,50.1,173,260
15/1/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.1,47.5,161,262
17/1/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.7,50.4,155,258
21/1/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.1,49.1,171,273
24/1/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35,50.3,165,252
28/1/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.2,55.8,170,249
29/1/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.1,52.2,156,248
2/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.6,50.8,163,264
2/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,33.1,46.1,161,271
2/12/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,38.2,49.9,155,254
15/2/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.6,51,172,266
19/2/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.8,47.6,164,252
22/2/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.1,51.6,169,249
26/2/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.5,50.1,164,266
28/2/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37,49.5,165,258
3/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.9,52.8,175,264
3/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,33.3,45.9,174,242
3/11/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,34.2,50.3,179,248
14/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.1,49.6,161,262
18/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.9,51,161,244
20/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.1,51.4,169,240
27/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,34.7,47.1,173,258
29/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,38.6,51.8,192,241
4/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.8,51.9,172,248
4/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.5,49.8,172,266
4/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.3,50.6,173,251
16/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.1,48.7,173,251
19/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39.8,49.6,177,242
22/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,38.7,53.6,166,256
25/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39.2,51.8,196,263
29/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,42.3,57.1,173,273
5/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,42.3,55.4,161,247
5/6/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,38.9,50.4,163,267
5/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.8,54.1,164,250
13/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35,47.3,174,254
16/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.9,51.6,172,264
21/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.8,46.1,174,274
24/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39.1,51.8,171,276
27/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.2,51.7,173,272
30/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.9,50.8,180,269
6/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39,52.4,174,254
6/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,38.9,46.9,186,275
6/10/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.3,50.1,174,276
14/6/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39.1,52.2,180,277
17/6/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,39.5,51.6,166,248
21/6/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.6,49.8,161,259
24/6/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35,48,171,241
27/6/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,34.1,49.3,171,247
7/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.3,47.7,169,237
7/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,32.8,45.9,171,277
7/11/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36,48,161,245
15/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,34.7,45.9,168,246
18/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.8,44.3,172,261
22/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,33.2,47,159,250
25/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.4,50.6,165,250
29/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,33.1,47.2,178,256
8/2/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.8,49.1,174,NA
8/4/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.4,48.8,154,258
8/7/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,31.3,44.8,186,260
8/11/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.3,48,160,267
13/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,34.7,48.2,158,255
18/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.6,52.1,186,276
21/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.4,48.7,159,256
25/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37,52.5,171,NA
28/8/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35,47.5,165,NA
9/5/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.1,49.7,170,NA
9/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.7,48.9,177,NA
13/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.6,51.5,163,NA
16/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,37.4,51.2,164,NA
19/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.3,49.8,183,NA
23/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,33.6,47,174,NA
26/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.8,51.6,177,NA
30/9/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,35.8,47,160,NA
10/3/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.4,49,177,381
10/10/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,36.3,52.3,182,381
13/10/2008,Jharkhand,Jamshedpur,Golmuri Vehical TC,Industrial Areas,34.2,47.8,177,376
