Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
12/8/2007,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.3,78,142
12/11/2007,Nagaland,Dimapur,Bank Colony,Residential and others,NA,22,79,118
13-12-07,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14,87,128
15-12-07,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.9,87,176
18-12-07,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12,80,152
20-12-07,Nagaland,Dimapur,Bank Colony,Residential and others,NA,18.9,83,150
28-12-07,Nagaland,Dimapur,Bank Colony,Residential and others,NA,24.2,68,130
1/4/2007,Nagaland,Dimapur,Dhobinala,Residential and others,3.9,11.3,107,197
1/6/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10.9,86,152
1/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.2,109,178
1/11/2007,Nagaland,Dimapur,Dhobinala,Residential and others,3.1,16.7,69,139
16-01-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,18.5,113,203
18-01-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,13.6,94,176
22-01-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.7,17.8,97,177
24-01-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.7,19.1,88,160
30-01-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10.5,92,172
2/1/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.9,88,166
2/6/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.4,126,207
2/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,16.5,88,161
13-02-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.3,118,196
15-02-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.6,14.8,102,192
20-02-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.4,18.3,80,158
22-02-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.5,17.1,92,149
27-02-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.4,98,195
3/5/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.7,58,124
3/7/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.2,80,186
3/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.9,103,179
13-03-07,Nagaland,Dimapur,Dhobinala,Residential and others,3.5,18.2,119,193
16-03-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.8,17.8,63,130
20-03-07,Nagaland,Dimapur,Dhobinala,Residential and others,3.5,16.3,122,216
22-03-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.6,9.9,57,107
27-03-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.3,75,159
29-03-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.9,105,188
4/2/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.6,57,122
4/5/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15,51,123
4/10/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.4,73,151
4/12/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.6,71,135
17-04-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.9,14.1,64,126
19-04-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.2,46,100
21-04-07,Nagaland,Dimapur,Dhobinala,Residential and others,3.9,18.7,93,176
24-04-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.9,89,174
27-04-07,Nagaland,Dimapur,Dhobinala,Residential and others,4.4,18.3,77,155
17-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.9,86,144
19-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,3.7,9.9,65,124
22-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.6,37,87
24-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.4,47,96
26-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.8,93,160
29-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,2.9,11,64,132
31-05-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.1,59,94
6/3/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.4,75,119
6/6/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.6,82,148
6/8/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.3,37,70
13-06-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10,83,126
15-06-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.8,67,93
19-06-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.3,17,73
22-06-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.1,27,45
26-06-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.1,30,87
29-06-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,9.4,31,60
7/3/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,9.4,64,119
7/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12,40,57
7/11/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13,46,86
15-07-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.7,83,151
17-07-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.9,23,44
20-07-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.1,72,131
23-07-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,7.2,29,51
27-07-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.4,20,40
31-07-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,9.8,20,29
8/6/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,8.3,42,107
8/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17,34,62
8/10/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.6,70,155
13-08-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16,71,142
17-08-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.1,23,42
21-08-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.3,24,38
23-08-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,9.2,31,51
29-08-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.1,40,85
9/5/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.1,26,51
9/7/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,6.4,28,60
9/10/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.5,27,64
14-09-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,16.9,20,40
18-09-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.9,38,76
20-09-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,19.4,107,195
25-09-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.9,73,115
27-09-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10.3,78,120
10/1/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.2,74,129
10/4/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.7,51,118
10/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,5.3,21.2,63,101
10/11/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.6,81,171
16-10-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.9,36,85
18-10-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,19.9,66,106
25-10-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.9,48,122
27-10-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.3,54,104
29-10-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,18,43,79
11/5/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.2,94,159
11/8/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,8.9,80,139
11/9/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.1,55,133
11/11/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,14.3,70,133
14-11-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.4,89,140
20-11-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,17.3,86,137
22-11-07,Nagaland,Dimapur,Dhobinala,Residential and others,5.8,10,103,207
27-11-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,15.6,82,125
29-11-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,8.9,77,147
12/1/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,13.8,78,136
12/4/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,23.9,79,157
12/6/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,11.3,97,204
12/8/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.9,122,168
12/11/2007,Nagaland,Dimapur,Dhobinala,Residential and others,NA,21.3,75,142
13-12-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,27.4,68,131
15-12-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,9.1,105,172
18-12-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,18.5,87,149
20-12-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,10,76,157
28-12-07,Nagaland,Dimapur,Dhobinala,Residential and others,NA,12.3,78,155
