Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
106,1/6/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,20,NA,412
106,1/12/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,36,NA,285
106,13-01-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,41,NA,219
106,19-01-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,18,158,147
106,20-01-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,23,96,55
106,27-01-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,29,125,156
106,2/3/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,24,101,152
106,2/9/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,45,122,208
106,2/10/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,8,59,146,161
106,16-02-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,4,31,159,313
106,17-02-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,16,93,178
106,23-02-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,22,119,231
106,24-02-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,19,158,234
106,3/1/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,28,112,267
106,3/2/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,16,104,192
106,3/8/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,16,374,457
106,3/9/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,23,195,316
106,15-03-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,22,201,427
106,16-03-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,14,211,358
106,22-03-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,14,258,461
106,23-03-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,5,18,247,480
106,29-03-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,17,229,573
106,4/5/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,29,237,340
106,4/6/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,31,187,321
106,4/12/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,31,203,611
106,4/12/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,19,325,575
106,20-04-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,3,20,344,647
106,26-04-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,17,157,391
106,27-04-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,23,345,612
106,5/3/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,14,174,168
106,5/4/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,18,112,294
106,5/11/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,4,7,160,274
106,17-05-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,10,40,120,283
106,18-05-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,18,39,195,283
106,24-05-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,5,16,124,303
106,25-05-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,16,10,110,313
106,31-05-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,13,14,147,323
106,6/1/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,7,26,196,356
106,6/7/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,10,8,157,197
106,6/8/2004,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,6,39,95,153
106,14-06-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,11,23,104,204
106,15-06-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,11,19,83,93
106,21-06-04,Chandigarh,Chandigarh,"Modern Foods, Industrial Area, Chandigarh",Chandigarh Pollution Control Committee,Industrial Area,2,54,97,206
