Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
18/1/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.2,30.5,91,252
23/1/2008,Bihar,Patna,Beltron Bhawan,Residential and others,7.3,19.4,108,279
25/1/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.4,33.7,98,294
3/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,99,243
3/7/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,98,241
3/10/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,98,242
3/12/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,138,330
14/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,117,289
17/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,103,241
18/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,95,231
24/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,97,265
26/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,94,259
28/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,101,289
31/3/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,108,276
18/4/2008,Bihar,Patna,Beltron Bhawan,Residential and others,9.1,32.5,126,325
21/4/2008,Bihar,Patna,Beltron Bhawan,Residential and others,10.7,34.4,91,298
25/4/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,139,329
30/4/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.9,33.4,123,309
5/7/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,97,258
5/9/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.2,37,111,253
5/12/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.3,51.8,125,297
16/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,7.7,38.9,128,231
18/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,10.8,36.2,87,201
20/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,9,44.6,89,200
23/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,9.5,41.1,110,282
25/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.5,31.1,94,236
27/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,9.4,27.3,86,194
30/6/2008,Bihar,Patna,Beltron Bhawan,Residential and others,NA,NA,81,154
7/2/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.7,32.6,81,205
7/4/2008,Bihar,Patna,Beltron Bhawan,Residential and others,7.7,32.9,95,210
7/7/2008,Bihar,Patna,Beltron Bhawan,Residential and others,8.5,40.6,102,249
