Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
106,January - M012000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,330
263,January - M012000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,195
106,February - M022000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,230
263,February - M022000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,120
106,March - M032000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,299
263,March - M032000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,119
106,April - M042000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,343
263,April - M042000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,219
106,May - M052000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,371
263,May - M052000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,332
106,June - M062000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,351
263,June - M062000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,329
106,July - M072000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,118
263,July - M072000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,88
106,August - M082000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,183
263,August - M082000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,101
106,September - M092000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,205
263,September - M092000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,120
106,October - M102000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,246
263,October - M102000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,154
106,November - M112000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,361
263,November - M112000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,160
106,December - M122000,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,NA,NA,NA,240
263,December - M122000,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",NA,NA,NA,194
