Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
141,January - M011997,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",7.7,26.7,NA,218
143,January - M011997,Uttar Pradesh,Kanpur,NA,Industrial Area,13.5,46.8,NA,474
142,January - M011997,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",11.1,33.8,NA,376
1,January - M011997,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,21.1,18.6,NA,650
2,January - M011997,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",21.5,18.3,NA,490
3,January - M011997,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,24.8,22.2,NA,855
7,January - M011997,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,77.8,71,NA,386
6,January - M011997,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,73.9,68.2,NA,377
140,January - M011997,Uttar Pradesh,Gajroula,NA,Industrial Area,28,NA,NA,238
212,January - M011997,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,21.5,17.1,NA,539
98,January - M011997,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.7,16.4,NA,491
86,January - M011997,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,19.2,17.7,NA,522
276,January - M011997,Uttar Pradesh,Lucknow,UPPB,NA,33.6,36.3,NA,338
109,January - M011997,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,34.4,36.5,NA,497
113,January - M011997,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,29.7,33.6,NA,546
89,January - M011997,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.1,19.3,NA,427
90,January - M011997,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,18.5,22.5,NA,271
278,January - M011997,Uttar Pradesh,Noida,UPPB,NA,NA,NA,NA,244
192,January - M011997,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,22.1,44.7,NA,210
258,January - M011997,Uttar Pradesh,Ghaziabad,Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,NA,289
225,January - M011997,Uttar Pradesh,Ghaziabad,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,236
141,February - M021997,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6,14.9,NA,238
143,February - M021997,Uttar Pradesh,Kanpur,NA,Industrial Area,7,24.4,NA,420
142,February - M021997,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",7.5,26.5,NA,275
1,February - M021997,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,16.3,15.3,NA,630
2,February - M021997,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",14.3,13.9,NA,495
3,February - M021997,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,14.4,13.5,NA,556
7,February - M021997,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,62.8,61.3,NA,403
6,February - M021997,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,56.8,54,NA,355
140,February - M021997,Uttar Pradesh,Gajroula,NA,Industrial Area,29.8,NA,NA,219
139,February - M021997,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",32.8,NA,NA,193
86,February - M021997,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,19.1,16.4,NA,429
98,February - M021997,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18.7,16.6,NA,508
212,February - M021997,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,19.5,16,NA,465
276,February - M021997,Uttar Pradesh,Lucknow,UPPB,NA,26.3,32.6,NA,376
