Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
487,1/1/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,37,191,NA
487,1/7/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,12,36,236,NA
487,1/12/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,13,37,198,NA
487,2/1/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,35,168,NA
487,2/2/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,33,190,NA
487,2/10/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,15,31,220,NA
487,2/12/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,34,220,NA
487,19-02-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,32,218,NA
487,22-02-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,32,200,NA
487,24-02-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,12,33,211,NA
487,26-02-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,16,37,224,NA
487,3/2/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,15,36,224,NA
487,3/8/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,14,36,222,NA
487,3/10/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,15,37,221,NA
487,18-03-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,15,38,188,NA
487,4/1/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,13,35,225,NA
487,4/5/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,13,35,227,NA
487,4/7/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,12,31,189,NA
487,4/12/2010,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,13,33,231,NA
487,16-04-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,12,32,236,NA
487,19-04-10,Punjab,Amritsar,"Nagina Soap Factory, Batala Road, Amritsar",Punjab State Pollution Control Board,Industrial Area,13,32,211,NA
