Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
106,January - M011994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.7,35.3,NA,265
107,January - M011994,Chandigarh,Chandigarh,Central Pollution Control Board,"Residential, Rural and other Areas",3.5,18.1,NA,161
106,February - M021994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,16.7,41.1,NA,234
263,February - M021994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",4.6,17.7,NA,209
106,March - M031994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.8,31.6,NA,246
263,March - M031994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",5,14,NA,162
263,April - M041994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",3.2,15.6,NA,128
106,April - M041994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.6,25.8,NA,208
263,May - M051994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.7,13.7,NA,168
106,May - M051994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,9.6,27.3,NA,208
264,June - M061994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",1.4,18.1,NA,147
263,June - M061994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",4.2,14.4,NA,176
106,June - M061994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.5,26.8,NA,213
106,July - M071994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,11.1,27.5,NA,168
263,July - M071994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.9,21.7,NA,133
264,July - M071994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.4,7.6,NA,110
106,August - M081994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.5,30.3,NA,199
264,August - M081994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.7,9.2,NA,146
263,August - M081994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.6,18,NA,157
106,September - M091994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.9,29,NA,197
263,September - M091994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.7,24.5,NA,148
264,September - M091994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",1.8,9.3,NA,122
106,September - M091994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,12.9,29,NA,197
263,September - M091994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.7,24.5,NA,148
264,September - M091994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",1.8,9.3,NA,122
106,November - M111994,Chandigarh,Chandigarh,Central Pollution Control Board,Industrial Area,9.8,29.8,NA,209
263,November - M111994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",4.5,24,NA,127
264,November - M111994,Chandigarh,Chandigarh,Chandigarh Pollution Control Committee,"Residential, Rural and other Areas",2.2,13.1,NA,113
