Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
131,January - M011996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",3.6,7.8,NA,346
128,January - M011996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",6.6,11.6,NA,372
127,January - M011996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,7,11.5,NA,438
199,January - M011996,Madhya Pradesh,Jabalpur,Madhya Pradesh  Pollution Control Board,NA,3.6,10.2,NA,129
122,January - M011996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.5,25.9,NA,419
123,January - M011996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,14.9,26.6,NA,314
201,January - M011996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,9.6,14.1,NA,245
222,January - M011996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,21.1,27.5,NA,237
223,January - M011996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,25.1,30,NA,277
130,January - M011996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,17.2,17.7,NA,252
129,January - M011996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.7,10.8,NA,163
82,January - M011996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,132.4,24.2,NA,97
84,January - M011996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",44.1,64.6,NA,215
131,February - M021996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",4,9.4,NA,354
128,February - M021996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.4,12.6,NA,367
127,February - M021996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,8.2,13.6,NA,498
123,February - M021996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,16.2,31.2,NA,364
122,February - M021996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.7,30.1,NA,402
67,February - M021996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",0,31.4,NA,200
65,February - M021996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.8,30.8,NA,245
199,February - M021996,Madhya Pradesh,Jabalpur,Madhya Pradesh  Pollution Control Board,NA,7.4,12.6,NA,292
129,February - M021996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11.3,9.7,NA,219
130,February - M021996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,14,14.4,NA,223
222,February - M021996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,18.9,19.6,NA,308
223,February - M021996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,22,21.6,NA,309
201,February - M021996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.5,16,NA,297
82,February - M021996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,54.1,21.9,NA,159
84,February - M021996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",39.3,44.5,NA,193
128,March - M031996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",5.7,9.8,NA,406
131,March - M031996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.7,6.3,NA,327
67,March - M031996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",0,31.6,NA,170
65,March - M031996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",22.8,33.1,NA,269
201,March - M031996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,12.1,16.4,NA,445
123,March - M031996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,12.3,23.1,NA,278
122,March - M031996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",15.3,29,NA,560
222,March - M031996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,18.2,23,NA,359
223,March - M031996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,18.7,21.7,NA,233
82,March - M031996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,80.4,24,NA,187
84,March - M031996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",41.3,57.4,NA,283
199,March - M031996,Madhya Pradesh,Jabalpur,Madhya Pradesh  Pollution Control Board,NA,2.8,13.1,NA,245
129,March - M031996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",13,11.5,NA,200
130,March - M031996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,16.6,18,NA,269
123,April - M041996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,13,23.8,NA,321
122,April - M041996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17,30.6,NA,408
131,April - M041996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.6,7.2,NA,261
128,April - M041996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",5,10.5,NA,316
127,April - M041996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,5.6,9.8,NA,428
222,April - M041996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,16,19.1,NA,269
223,April - M041996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.4,15.3,NA,257
67,April - M041996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",0,30,NA,210
65,April - M041996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21.6,32.2,NA,272
201,April - M041996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,12.3,15,NA,459
199,April - M041996,Madhya Pradesh,Jabalpur,Madhya Pradesh  Pollution Control Board,NA,1.5,15.2,NA,263
130,April - M041996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,16.3,15.6,NA,261
129,April - M041996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.6,10.9,NA,204
82,April - M041996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,63.7,27.8,NA,202
84,April - M041996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",37.6,59.8,NA,244
201,May - M051996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,14.1,18.2,NA,389
82,May - M051996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,84.9,28.2,NA,234
84,May - M051996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",34,52.3,NA,211
131,May - M051996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.4,7.8,NA,209
128,May - M051996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",7.2,13.2,NA,363
127,May - M051996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,5.9,13.1,NA,325
67,May - M051996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",0,31.3,NA,199
65,May - M051996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",30,34.1,NA,220
123,May - M051996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,13.8,22.9,NA,272
122,May - M051996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",16.4,27.9,NA,391
222,May - M051996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,20.1,33.9,NA,278
223,May - M051996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,18.4,22.9,NA,240
129,May - M051996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",11,11.6,NA,258
130,May - M051996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,14.5,14.4,NA,329
131,June - M061996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",3.9,7.8,NA,206
128,June - M061996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",5.5,12.1,NA,413
127,June - M061996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,6.3,12.5,NA,286
123,June - M061996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,19.6,29.3,NA,241
122,June - M061996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",25.6,35.9,NA,422
222,June - M061996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,26.2,23.9,NA,199
223,June - M061996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,17.4,19.3,NA,191
129,June - M061996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.9,11.5,NA,203
130,June - M061996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,15.7,16.4,NA,329
201,June - M061996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,13.2,15.3,NA,393
82,June - M061996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,62.4,22.2,NA,144
84,June - M061996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",27.7,46.6,NA,141
67,June - M061996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",0,30,NA,190
65,June - M061996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",30,33.5,NA,178
123,July - M071996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,Industrial Area,19.5,28.3,NA,274
122,July - M071996,Madhya Pradesh,Bhopal,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",23.7,35.4,NA,455
201,July - M071996,Madhya Pradesh,Korba,Madhya Pradesh  Pollution Control Board,NA,11.1,15.5,NA,257
222,July - M071996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,15.9,25,NA,196
223,July - M071996,Madhya Pradesh,Raipur,Madhya Pradesh  Pollution Control Board,NA,10.9,21.6,NA,149
82,July - M071996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,Industrial Area,26.9,23.3,NA,81
84,July - M071996,Madhya Pradesh,Nagda,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.6,25.9,NA,90
131,July - M071996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",2.8,7.7,NA,256
128,July - M071996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",4.8,9.7,NA,295
127,July - M071996,Madhya Pradesh,Indore,Madhya Pradesh  Pollution Control Board,Industrial Area,5.3,9.4,NA,321
130,July - M071996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,Industrial Area,15.2,14.5,NA,351
129,July - M071996,Madhya Pradesh,Satna,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",10.6,10.6,NA,228
67,July - M071996,Madhya Pradesh,Bhilai,Madhya Pradesh  Pollution Control Board,"Residential, Rural and other Areas",0,27.8,NA,144
