Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
203,January - M011994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,4.4,8.9,NA,NA
95,January - M011994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.6,20.3,NA,NA
202,January - M011994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,4.2,14.1,NA,NA
151,January - M011994,Andhra Pradesh,Hyderabad,NA,Industrial Area,9.7,9,NA,98
152,January - M011994,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",51.6,63,NA,130
150,January - M011994,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",12.5,15.5,NA,144
203,February - M021994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.7,28.4,NA,NA
202,February - M021994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,1.5,17.1,NA,NA
95,February - M021994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,31.7,50.2,NA,NA
152,February - M021994,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",24.8,42.2,NA,98
150,February - M021994,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.6,9.4,NA,191
151,February - M021994,Andhra Pradesh,Hyderabad,NA,Industrial Area,10.7,5.2,NA,58
202,March - M031994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,9.7,28.8,NA,NA
203,March - M031994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,10.9,23.7,NA,NA
95,March - M031994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,21.3,25.8,NA,NA
151,March - M031994,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.1,10.5,NA,91
152,March - M031994,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",25.4,48.4,NA,124
150,March - M031994,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",12.5,16.8,NA,240
203,April - M041994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,3.7,17,NA,NA
95,April - M041994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,10.5,25.4,NA,NA
202,April - M041994,Andhra Pradesh,Hyderabad,Andhra Pradesh  Pollution Control Board,NA,3.7,8.3,NA,NA
