Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
61,January - M011992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,31,44.9,NA,302
76,January - M011992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,38,58.2,NA,332
63,January - M011992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",35.6,49.4,NA,333
62,January - M011992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",25.9,33.7,NA,181
176,February - M021992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22.7,28.3,NA,93
61,February - M021992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,28.5,48.1,NA,217
76,February - M021992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,35.4,59.3,NA,221
178,February - M021992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,26.3,48.4,NA,125
177,February - M021992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,31.9,78.7,NA,76
63,February - M021992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",29.3,53.8,NA,227
62,February - M021992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",22.9,43.1,NA,125
63,March - M031992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",14.7,36.3,NA,241
61,March - M031992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,15.4,42,NA,193
76,March - M031992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.3,45,NA,290
178,March - M031992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,35.3,79.8,NA,102
177,March - M031992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,74.8,43.6,NA,142
176,March - M031992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,21.5,56.4,NA,90
62,March - M031992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13,30.8,NA,186
61,April - M041992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,14,38.5,NA,207
76,April - M041992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,16.1,30.5,NA,257
178,April - M041992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,28.4,53.7,NA,154
177,April - M041992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,84.9,45,NA,111
176,April - M041992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,32.3,78.7,NA,106
62,April - M041992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",13.2,28.2,NA,174
61,May - M051992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,19.9,40.8,NA,154
76,May - M051992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,17.6,33.5,NA,245
178,May - M051992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,31.2,58,NA,122
177,May - M051992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,88,50.7,NA,210
176,May - M051992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,31.8,79.2,NA,124
62,May - M051992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12.3,33.6,NA,183
61,June - M061992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10.9,33.5,NA,552
76,June - M061992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,17.3,31.5,NA,382
178,June - M061992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,33.3,51.6,NA,109
62,June - M061992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",14.6,44,NA,132
61,July - M071992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,10.2,36.4,NA,291
76,July - M071992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,16.5,27.7,NA,271
178,July - M071992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,29.3,75.9,NA,74
177,July - M071992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22.4,64.3,NA,93
176,July - M071992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,31.6,56.8,NA,117
62,July - M071992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",9.6,30.2,NA,141
61,August - M081992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,13.3,46,NA,178
76,August - M081992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,15.3,30.8,NA,195
178,August - M081992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,21.7,61.4,NA,121
177,August - M081992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,29.2,66.3,NA,85
176,August - M081992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,20.1,33.5,NA,89
62,August - M081992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12.7,35.9,NA,123
61,September - M091992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,15.6,42.5,NA,206
76,September - M091992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,16.8,55.9,NA,282
62,September - M091992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",14.7,36.3,NA,154
61,October - M101992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,15.5,33.2,NA,244
76,October - M101992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,17.3,38.4,NA,344
178,October - M101992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,21.3,59.9,NA,101
176,October - M101992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,20.1,35.8,NA,115
62,October - M101992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",12.2,29.7,NA,206
62,November - M111992,Punjab,Ludhiana,Punjab Pollution Control Board,"Residential, Rural and other Areas",18.4,40.8,NA,194
61,November - M111992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,21.1,40.3,NA,237
76,November - M111992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,23.9,48.6,NA,345
178,November - M111992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,20.5,75.1,NA,138
177,November - M111992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,20,69,NA,99
176,November - M111992,Punjab,Jalandhar,Punjab Pollution Control Board,NA,22.5,82.1,NA,120
61,December - M121992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,23,49.3,NA,329
76,December - M121992,Punjab,Ludhiana,Punjab Pollution Control Board,Industrial Area,24.9,46.9,NA,432
