Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
8,1/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,132.7,160.7,NA,969
9,1/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,123.5,101.7,NA,749
10,1/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,164,104.4,NA,708
11,1/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,55.9,69.7,NA,596
8,2/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,95.3,138.9,NA,653
9,2/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,92.1,108,NA,702
10,2/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,172,191.1,NA,612
11,2/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,46.3,97.7,NA,485
8,3/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,57.1,114.6,NA,493
9,3/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,30.8,77.3,NA,557
10,3/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,57.6,81.8,NA,330
11,3/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,26.5,76.2,NA,273
8,4/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,25,89,NA,373
9,4/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,17.6,80.4,NA,527
10,4/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,38.4,75,NA,359
11,4/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,27.3,72.6,NA,213
8,5/3/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,16.6,64.6,NA,351
9,5/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8.7,57.7,NA,565
10,5/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,26.1,62.1,NA,357
11,5/3/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8.5,64.6,NA,228
8,6/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,23.3,63.7,NA,262
9,6/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,16.3,49.1,NA,378
10,6/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,24.9,56.9,NA,289
11,6/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,10,38.5,NA,85
10,7/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,33.1,57.7,NA,214
11,7/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,6.7,34.1,NA,64
8,7/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,31.9,63.9,NA,196
9,7/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,8.5,54.1,NA,360
9,8/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,11.2,49.3,NA,231
8,8/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,37.8,56.9,NA,227
10,8/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,32,43.7,NA,185
11,8/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,7.3,37.7,NA,70
9,9/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,24.2,83.7,NA,177
8,9/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,36.2,62.8,NA,234
10,9/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,27.8,70,NA,186
11,9/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.7,33.5,NA,64
9,10/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,24.5,66.3,NA,269
8,10/4/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,61.5,90.9,NA,520
10,10/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,65,60.4,NA,252
11,10/4/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,5.8,70.1,NA,156
9,11/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,64,80.5,NA,321
8,11/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,83.4,108,NA,646
10,11/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,88,65.9,NA,272
11,11/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,33.3,85.3,NA,138
9,12/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,62.5,118.8,NA,344
8,12/1/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,109.1,139.7,NA,716
10,12/2/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,107.7,83.8,NA,340
11,12/3/1988,West Bengal,Howrah,West Bengal Pollution Control Board,Industrial Area,37.5,93.5,NA,156
