Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
54,1/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",1.8,28.9,NA,271
52,1/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,7.1,58,NA,252
54,2/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",0.7,20.5,NA,229
52,2/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,12.2,60.7,NA,213
54,3/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",1.7,14.9,NA,232
52,3/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,8.5,47.6,NA,259
54,4/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",2.1,13,NA,185
52,4/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,4.1,15.7,NA,187
54,5/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",2.1,10.8,NA,186
52,5/3/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,3.6,15.1,NA,135
54,6/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",5.3,18.5,NA,NA
52,6/4/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,3.8,14,NA,NA
54,7/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",7.5,21.8,NA,NA
52,7/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,7.6,15,NA,NA
54,8/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",5.3,37.9,NA,NA
52,8/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,10.3,15.5,NA,NA
54,9/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",9,81.9,NA,NA
52,9/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,3.7,15.5,NA,NA
54,10/3/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",7.4,81,NA,NA
52,10/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,16.4,22.7,NA,NA
54,11/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",5.4,55.6,NA,NA
52,11/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,11.8,40.9,NA,NA
54,12/2/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,"Residential, Rural and other Areas",17.6,41,NA,NA
52,12/1/1988,Maharashtra,Pune,Maharashtra Pollution Control Board,Industrial Area,17.1,35.9,NA,NA
