Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
249,May - M051997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",18.5,18,NA,197
249,June - M061997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",18,18.6,NA,102
249,July - M071997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",15.5,21.9,NA,84
249,August - M081997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",14.1,21,NA,46
249,September - M091997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",14,22.4,NA,63
249,November - M111997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",13.9,22.2,NA,77
249,December - M121997,Chhattisgarh,Korba,Chattisgarh Environment Conservation Board,"Residential, Rural and other Areas",13.6,22,NA,57
