Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
482,1/4/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",10,4,NA,NA
482,1/5/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",13,7,NA,NA
482,1/11/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",12,7,NA,NA
482,19-01-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",14,5,NA,NA
482,2/2/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",11,3,92,NA
482,2/8/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",18,4,108,NA
482,2/9/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",17,5,72,NA
482,15-02-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",16,5,115,NA
482,3/1/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",15,7,134,NA
482,3/2/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",13,4,118,NA
482,3/8/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",20,7,104,NA
482,3/9/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",12,7,133,NA
482,15-03-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",22,5,120,NA
482,16-03-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",14,6,108,NA
482,22-03-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",17,6,108,NA
482,23-03-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",21,6,122,NA
482,30-03-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",25,8,159,NA
482,4/5/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",17,5,125,NA
482,4/6/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",14,4,146,NA
482,4/12/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",18,5,117,NA
482,20-04-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",19,12,131,NA
482,26-04-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",11,3,132,NA
482,27-04-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",15,4,116,NA
482,5/3/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",16,5,116,NA
482,5/4/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",18,4,92,NA
482,5/10/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",15,6,106,NA
482,5/11/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",15,5,81,NA
482,17-05-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",14,3,109,NA
482,18-05-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",17,3,124,NA
482,24-05-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",13,5,111,NA
482,25-05-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",15,5,134,NA
482,31-05-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",17,5,88,NA
482,6/1/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",13,3,119,NA
482,6/8/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",8,5,135,NA
482,14-06-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",11,5,90,NA
482,15-06-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",13,4,135,NA
482,21-06-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",14,5,123,NA
482,22-06-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",13,5,116,NA
482,28-06-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",11,5,81,NA
482,29-06-13,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",12,4,116,NA
482,7/6/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",11,7,98,NA
482,7/12/2013,Jammu & Kashmir,Jammu,"M.A. Stadium, Jewel Chowk, Jammu",Jammu & Kashmir State Pollution Control Board,"Residential, Rural and other Areas",14,4,83,NA
