Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/2/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,10.6,62,715
1/3/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,2.4,11.5,NA,551
1/4/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.4,13.9,NA,186
1/5/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,12.8,NA,231
1/6/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,12.2,NA,331
1/7/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.1,14,NA,342
1/9/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,12.7,NA,691
1/10/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,NA,347
1/12/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.3,15.9,NA,518
13/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.7,18.4,NA,491
14/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.5,18.6,NA,402
16/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.2,19.6,NA,247
17/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.3,19.7,NA,241
18/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.4,23.7,62,297
19/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4,15.5,NA,274
20/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,13.2,NA,393
21/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.5,22.9,NA,444
23/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,6.1,19.8,NA,585
24/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.6,17.1,NA,591
25/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.1,22.6,NA,762
27/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.7,17.2,NA,682
28/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.4,20.4,NA,761
30/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.7,17.3,NA,602
31/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.9,21.3,NA,820
2/1/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.9,21.6,NA,626
2/2/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.3,17.5,NA,521
2/3/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3,16.5,NA,430
2/4/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.3,19.8,NA,627
2/6/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.7,17.1,NA,825
2/7/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5.2,18.1,NA,1003
2/8/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.4,14.6,NA,1255
2/9/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,5,18.7,NA,568
2/10/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.9,19.6,NA,1816
2/11/2006,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.1,19.4,NA,854
