Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
64,1/3/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,16,41,51
64,1/7/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",24,19,73,73
64,1/10/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",28,19,66,68
64,14-01-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",27,17,51,58
64,17-01-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",26,19,62,66
64,21-01-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,18,68,69
64,24-01-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,18,47,56
64,28-01-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",24,17,82,80
64,31-01-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",24,16,45,53
64,2/4/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",25,18,49,56
64,2/7/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,15,54,60
64,2/11/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",24,18,40,52
64,14-02-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,15,31,44
64,18-02-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",20,14,56,61
64,21-02-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",22,14,50,56
64,25-02-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",25,18,55,60
64,28-02-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,15,38,50
64,3/3/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",22,19,41,49
64,3/6/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",29,19,50,57
64,3/10/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",27,19,45,55
64,13-03-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",28,23,52,57
64,17-03-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",27,20,45,54
64,20-03-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",25,18,58,65
64,24-03-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",27,19,55,64
64,27-03-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",26,19,60,65
64,31-03-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,16,37,50
64,4/3/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",24,18,40,51
64,4/7/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,19,48,57
64,4/10/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",29,19,49,59
64,17-04-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",26,18,57,66
64,21-04-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,17,61,72
64,24-04-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",23,19,52,61
64,28-04-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",20,19,47,64
64,5/5/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,17,46,54
64,5/8/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",19,18,45,55
64,5/12/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",17,13,37,52
64,15-05-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",16,10,50,57
64,19-05-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",20,15,53,63
64,22-05-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",14,14,56,67
64,26-05-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,16,53,64
64,29-05-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",24,16,53,63
64,6/2/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",18,15,64,69
64,6/5/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,16,52,62
64,6/9/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",20,17,68,74
64,6/12/2004,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,17,40,55
64,16-06-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",21,14,58,67
64,19-06-04,Puducherry,Pondicherry,"DSTC Office Upstairs, PHB 3rd Floor, AnnaNagar. Pondicherry-5.",Puducherry Pollution Conrol Committee,"Residential, Rural and other Areas",20,14,55,67
