Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/8/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,10.3,32,78
1/10/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,9.4,36,107
15-01-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,11.4,31,72
17-01-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,12.5,46,101
19-01-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,9.9,88,186
22-01-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,10.1,44,106
24-01-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,21.7,47,119
29-01-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,12.9,87,245
2/1/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,25.7,52,128
2/6/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,7.3,62,162
2/8/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,13.4,94,231
14-02-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,6.4,68,153
16-02-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,14.9,83,196
19-02-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,47,103
22-02-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,8.8,62,156
27-02-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,6.1,50,167
3/1/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,5.5,73,142
3/6/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,64,122
13-03-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,9.5,48,114
15-03-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,73,149
20-03-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,5.3,62,142
22-03-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,40,98
27-03-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,67,139
29-03-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,12.3,59,127
4/3/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,6.2,69,130
4/5/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,7,57,134
4/10/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,8.9,44,116
4/12/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,78,102
17-04-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,5.3,52,132
19-04-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,7.8,60,142
24-04-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,5.5,23,47
26-04-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,7.5,64,118
5/3/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,8.1,47,114
5/8/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,27,118
5/10/2007,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,8.5,30,79
15-05-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,NA,42,87
17-05-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,12,32,102
22-05-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,6.8,39,82
24-05-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,6.5,40,136
29-05-07,Mizoram,Aizawl,Bawngkawn,Residential and others,NA,8.1,30,110
