Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
5/11/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,7.2,35,177
8/6/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.4,7.7,18,64
13/8/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,NA,47,117
20/8/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,7.7,41,155
27/8/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,7.1,63,140
11/5/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,7.2,35,177
13/11/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,8.3,51,NA
12/3/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,9.9,57,152
12/10/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,2.4,8.4,64,211
17/12/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,6.4,108,282
24/12/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,7.2,54,158
31/12/2008,Himachal Pradesh,Baddi,AHC,Industrial Areas,NA,7,42,80
1/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.2,13.5,229,462
1/2/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,2.9,11,288,574
1/3/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.2,11.3,267,667
1/4/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,NA,NA
1/5/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,2.6,12.6,299,689
1/7/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,204,507
1/8/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,NA,NA
1/9/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,NA,NA
1/10/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.1,13.4,162,425
1/11/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,2.4,11.5,112,267
1/12/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,4.3,13,137,294
14/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,150,358
15/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.2,12.8,201,362
16/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.9,14.3,197,481
17/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,NA,NA,NA
18/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,NA,9.2,105,237
19/1/2008,Himachal Pradesh,Baddi,Industry Department,Industrial Areas,3.7,14.7,157,381
