Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
42,January - M011991,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",30,8.7,NA,367
43,January - M011991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,33.9,12.9,NA,263
196,January - M011991,Haryana,Yamuna Nagar,Haryana Pollution Control Board,Industrial Area,NA,NA,NA,277
42,February - M021991,Haryana,Faridabad,Haryana Pollution Control Board,"Residential, Rural and other Areas",26.2,7.9,NA,341
43,February - M021991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,28.2,8.6,NA,321
43,March - M031991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.4,10,NA,275
43,April - M041991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,39,10.9,NA,272
43,May - M051991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.7,11.3,NA,265
43,June - M061991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,39.4,11.3,NA,267
43,July - M071991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,37.1,11.4,NA,239
43,August - M081991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,19.4,6,NA,121
43,September - M091991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,27.9,8.3,NA,171
43,October - M101991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,37.6,9.4,NA,188
43,November - M111991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.3,9.7,NA,205
43,December - M121991,Haryana,Faridabad,Haryana Pollution Control Board,Industrial Area,38.5,10.4,NA,204
