Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
92,January - M011997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",18,20.8,NA,130
64,January - M011997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",56.6,40.9,NA,271
93,January - M011997,Pondichery,Pondichery,PNPB,Industrial Area,78.8,44.4,NA,351
92,February - M021997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",16.9,18.6,NA,139
64,February - M021997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",38.9,37,NA,269
93,February - M021997,Pondichery,Pondichery,PNPB,Industrial Area,83.2,44.9,NA,361
92,March - M031997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",15.8,18.5,NA,125
64,March - M031997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",54.5,38.1,NA,310
93,March - M031997,Pondichery,Pondichery,PNPB,Industrial Area,126,59,NA,395
92,April - M041997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",18.9,25.1,NA,115
64,April - M041997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",52.5,43,NA,303
93,April - M041997,Pondichery,Pondichery,PNPB,Industrial Area,104.8,56.8,NA,402
92,May - M051997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",24.4,32.5,NA,117
64,May - M051997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",48.1,35.3,NA,283
93,May - M051997,Pondichery,Pondichery,PNPB,Industrial Area,91.8,50.5,NA,386
92,June - M061997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",17.6,21.2,NA,133
64,June - M061997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",43,32.5,NA,300
93,June - M061997,Pondichery,Pondichery,PNPB,Industrial Area,111.8,92.2,NA,350
92,July - M071997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",26.1,30.9,NA,128
64,July - M071997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",35.8,29.6,NA,281
93,July - M071997,Pondichery,Pondichery,PNPB,Industrial Area,138.4,97.2,NA,349
92,August - M081997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",22.8,32.7,NA,124
64,August - M081997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",41.9,26.3,NA,281
93,August - M081997,Pondichery,Pondichery,PNPB,Industrial Area,113.5,51,NA,374
92,September - M091997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",21.3,30.8,NA,125
64,September - M091997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",25.3,20,NA,241
93,September - M091997,Pondichery,Pondichery,PNPB,Industrial Area,109.8,80.9,NA,409
93,October - M101997,Pondichery,Pondichery,PNPB,Industrial Area,134.7,98.9,NA,421
92,October - M101997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",19.6,27.4,NA,122
64,October - M101997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",41.6,41.2,NA,303
93,November - M111997,Pondichery,Pondichery,PNPB,Industrial Area,122.9,83.7,NA,445
92,November - M111997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",21.8,29,NA,122
64,November - M111997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",35.8,61.2,NA,279
93,December - M121997,Pondichery,Pondichery,PNPB,Industrial Area,127.9,80,NA,427
92,December - M121997,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",17.7,27,NA,115
64,December - M121997,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",36.9,64.7,NA,265
