Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/6/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.3,12.7,69,220
1/8/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.3,12.7,69,220
1/9/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.3,15.7,82,269
1/11/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.8,17.4,76,245
15-01-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,5.1,12,57,169
22-01-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.4,13.1,72,220
27-01-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,5.9,12.1,72,222
29-01-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.3,13.6,67,204
2/3/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.3,11.9,72,220
2/5/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7,14.3,58,184
19-02-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,11.8,13.6,55,163
24-02-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,8.8,15.6,64,204
26-02-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,8.4,12.7,57,209
3/3/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,8.4,12.7,60,215
3/5/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,5.5,12.3,53,188
3/12/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.2,11.6,52,187
24-03-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.2,12.7,53,183
26-03-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.3,14.1,53,185
4/2/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.1,14,64,226
4/7/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.7,14.5,64,232
23-04-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,7.1,15.4,65,265
5/5/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,5.3,9.9,58,156
5/7/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,5,10,59,167
14-05-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.2,12.9,68,183
21-05-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,61,176
26-05-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,75,220
28-05-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,6.3,12.2,63,178
6/2/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,16.6,25.5,85,271
6/4/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,18.5,25.2,86,295
18-06-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,17.9,22.6,93,300
7/2/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,NA,NA
7/7/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,NA,NA
7/9/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,NA,NA
16-07-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,NA,NA,NA,NA
23-07-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,8.6,15.3,61,275
30-07-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,9.3,16.6,64,288
20-08-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,11.5,18.9,74,379
9/1/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,11.8,15.8,70,288
9/3/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,12.6,16.4,69,301
9/10/2007,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,10.9,12.3,67,289
17-09-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,11.6,14.9,68,290
22-09-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,14.1,19.1,73,313
25-09-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,21.7,25,103,412
29-09-07,Madhya Pradesh,Bhopal,Govindpura,Industrial Areas,10.9,15.1,66,315
