Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,40.4,101,287
1/7/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.7,40.7,140,408
1/11/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,32.2,114,315
15-01-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,36.3,130,333
17-01-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,37.1,113,277
22-01-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.5,34,72,194
24-01-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,34.5,72,184
28-01-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,34.9,49,207
31-01-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,37.8,44,130
2/4/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.4,34.6,71,186
2/11/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,31.1,107,271
14-02-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,41.8,108,331
18-02-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,32.1,108,360
21-02-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,37.8,86,309
25-02-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,35.5,89,361
27-02-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,29.8,86,380
3/2/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,57.2,96,408
3/5/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,38.1,88,428
3/6/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.9,37.6,89,447
13-03-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,40.5,107,416
15-03-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,76.2,164,431
19-03-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,43.1,89,363
22-03-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,33.1,103,393
27-03-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,43.3,128,411
30-03-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,39.7,93,389
4/1/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,49,103,375
4/5/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,36.3,57,210
4/7/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,33.3,52,172
4/12/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,27.3,65,191
15-04-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,6.9,38.8,81,318
19-04-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,18.4,85,294
20-04-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,24.9,75,240
23-04-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,42.2,74,276
26-04-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,53.6,86,209
5/1/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.4,34.2,100,304
5/5/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,34.4,66,248
5/10/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,42.1,96,285
13-05-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,24.6,100,351
15-05-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,18.8,113,343
19-05-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,18.5,63,315
21-05-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,45.7,153,427
24-05-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,53.3,153,400
28-05-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,33.4,151,407
6/3/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5,34.5,105,469
6/5/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,31.9,64,469
6/8/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,26.3,112,521
6/11/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.5,35,92,469
14-06-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,28.6,101,386
17-06-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,27.3,55,491
21-06-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,15.2,32,376
23-06-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,26.2,62,439
28-06-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,21.1,35,273
7/1/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.8,24,37,338
7/3/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,20.8,54,372
7/7/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,20.3,60,417
7/12/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.1,21.7,88,474
16-07-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,26.4,58,512
19-07-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.5,23.9,48,358
24-07-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.9,23.5,33,112
27-07-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,22.6,66,343
29-07-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.7,20.8,55,290
8/2/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.6,16.8,35,314
8/4/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.5,18.4,40,269
8/9/2005,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.4,20.8,39,144
13-08-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.3,28.8,33,167
16-08-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.3,19.7,39,335
21-08-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,4.4,19.5,52,349
24-08-05,Andhra Pradesh,Hyderabad,C.I.T.D. Balanagar,Industrial Areas,5.2,25.9,69,241
