Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
1/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.2,75,151
1/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.4,99,172
1/10/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.1,86,167
16/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,20.7,76,139
18/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,17.6,96,155
22/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.4,61,131
24/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.4,70,136
29/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.7,59,134
31/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.6,85,159
2/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.5,56,130
2/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14,105,156
2/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.2,79,158
13/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.7,104,188
15/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.2,111,174
21/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,19,70,139
23/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.9,62,112
27/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.4,101,175
3/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.8,105,171
3/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.7,87,159
3/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.7,99,180
13/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,19.1,100,169
15/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.5,79,152
21/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,19.7,99,189
23/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.5,96,170
27/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.7,88,147
30/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.8,100,165
4/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.6,65,129
4/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.6,77,159
4/11/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,18.1,91,174
13/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.4,113,188
15/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.4,63,127
18/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,18,79,160
20/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.4,96,156
26/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.6,64,117
28/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.3,89,142
5/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.6,68,135
5/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10,58,110
5/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.9,42,113
13/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.5,88,151
15/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.8,67,134
20/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.7,59,110
22/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.3,48,92
28/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.5,76,134
30/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.7,91,157
6/3/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.4,48,84
6/5/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.8,76,128
6/10/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.9,61,110
6/12/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.9,60,116
17/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.4,38,69
19/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.1,69,126
21/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.2,83,144
24/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.2,76,143
27/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.4,53,107
7/1/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14.1,25,63
7/4/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.4,43,60
7/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.7,16,31
7/10/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,12.1,37,44
16/7/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.9,52,83
18/7/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,9.9,50,66
22/7/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.5,31,53
24/7/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15,23,36
29/7/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.2,57,95
31/7/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13,29,51
8/6/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,20.1,26,47
8/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,8.6,42,53
13/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,10.5,22,50
17/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,16.2,23,37
20/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,11.7,24,57
23/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,14,51,73
27/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,7.5,46,70
28/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,19.5,20,45
30/8/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,13.2,34,57
9/2/2008,Nagaland,Dimapur,Bank Colony,Residential and others,NA,15.2,57,98
