Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
16-01-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.3,33,NA,381
18-01-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.5,31.7,NA,463
23-01-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,32,NA,451
25-01-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.3,33,NA,443
30-01-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.5,34,NA,348
2/1/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.2,33.7,NA,395
2/6/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,32.8,NA,351
15-02-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.2,36.2,NA,372
20-02-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.3,29.8,NA,333
3/1/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.2,34.7,NA,341
3/6/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.3,39.3,NA,427
3/8/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,37.2,NA,384
20-03-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.3,33.8,NA,402
22-03-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.5,34,NA,417
4/3/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.3,33.7,NA,363
4/12/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,34.2,NA,416
24-04-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.2,35.8,NA,474
26-04-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.8,39.7,NA,488
5/3/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.5,38.2,NA,470
5/8/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.7,35.8,NA,517
5/10/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,36.3,NA,564
15-05-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,35.7,568,NA
17-05-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.5,31.8,NA,365
22-05-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.5,30.3,NA,474
24-05-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.8,30.7,NA,405
29-05-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.7,29.8,NA,428
6/12/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.7,32.3,NA,332
14-06-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,30.2,NA,383
19-06-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.3,20,NA,322
21-06-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.8,30.7,NA,368
7/3/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,35.2,NA,414
7/5/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,34,NA,412
7/10/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.3,32.8,NA,404
7/12/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11,34,NA,432
17-07-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.4,32.4,NA,362
19-07-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11,34.5,NA,362
24-07-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.7,35.8,NA,394
26-07-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.5,31.8,NA,391
31-07-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.8,32.2,NA,376
8/2/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,32,NA,350
8/7/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,31.3,NA,364
8/9/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,34,NA,375
14-08-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,33.7,NA,365
16-08-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12,30,NA,369
21-08-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12,28.2,NA,394
23-08-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.5,32.7,NA,364
25-08-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.7,28.7,NA,375
9/6/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.8,33.8,NA,406
9/11/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,17.3,31,NA,410
13-09-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,17.5,32,NA,413
18-09-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,30.8,NA,362
20-09-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,33,NA,358
25-09-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.5,32,NA,378
27-09-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.8,33,NA,408
10/4/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.3,30.8,NA,382
10/10/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,31.8,NA,352
19-10-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.2,32.8,NA,362
11/2/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13,31.8,NA,391
11/6/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.3,31.2,NA,409
13-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.7,31,378,NA
15-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.3,32.3,NA,415
17-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.3,29,NA,407
20-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.7,31.3,NA,400
22-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.8,32.3,NA,400
27-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.5,33.7,NA,362
29-11-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.7,31,NA,324
12/1/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,11.8,32.7,NA,338
12/3/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.5,31.3,NA,368
12/5/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14,32.3,NA,386
12/7/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.3,29.7,NA,354
12/12/2007,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,9.5,27.3,NA,355
14-12-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,15.2,34.3,NA,369
17-12-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.7,28.7,NA,369
19-12-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,12.8,32.3,NA,304
24-12-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.2,32.3,NA,309
26-12-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,14.3,33.7,NA,320
28-12-07,Punjab,Amritsar,Nagina Soap Factory,Industrial Areas,13.8,33.3,NA,327
1/2/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13.8,34.5,NA,450
1/4/2007,Punjab,Amritsar,A-1 Platters,Residential and others,14.3,34.2,NA,442
1/9/2007,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,33.7,NA,449
1/11/2007,Punjab,Amritsar,A-1 Platters,Residential and others,14.7,37,NA,447
16-01-07,Punjab,Amritsar,A-1 Platters,Residential and others,14.8,32.2,NA,435
23-01-07,Punjab,Amritsar,A-1 Platters,Residential and others,14.7,34.3,NA,451
25-01-07,Punjab,Amritsar,A-1 Platters,Residential and others,13.8,34.5,NA,432
2/1/2007,Punjab,Amritsar,A-1 Platters,Residential and others,12.3,34,NA,352
2/6/2007,Punjab,Amritsar,A-1 Platters,Residential and others,14.3,37.3,NA,308
15-02-07,Punjab,Amritsar,A-1 Platters,Residential and others,14.3,34.1,NA,366
20-02-07,Punjab,Amritsar,A-1 Platters,Residential and others,12.5,32.3,NA,406
22-02-07,Punjab,Amritsar,A-1 Platters,Residential and others,13.3,32.3,NA,408
3/1/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13.6,36.5,NA,324
3/6/2007,Punjab,Amritsar,A-1 Platters,Residential and others,14.5,35.1,NA,379
3/8/2007,Punjab,Amritsar,A-1 Platters,Residential and others,15,33.6,NA,376
15-03-07,Punjab,Amritsar,A-1 Platters,Residential and others,12.6,36,NA,342
20-03-07,Punjab,Amritsar,A-1 Platters,Residential and others,13,36.1,NA,331
22-03-07,Punjab,Amritsar,A-1 Platters,Residential and others,13.6,35.8,NA,340
4/3/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13,33,NA,403
4/5/2007,Punjab,Amritsar,A-1 Platters,Residential and others,12,29.8,NA,427
4/10/2007,Punjab,Amritsar,A-1 Platters,Residential and others,12.8,30.7,NA,401
4/12/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13.2,36.8,NA,437
24-04-07,Punjab,Amritsar,A-1 Platters,Residential and others,14.7,36.5,NA,466
26-04-07,Punjab,Amritsar,A-1 Platters,Residential and others,15.7,36.8,NA,446
5/3/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13,39.8,NA,465
5/8/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13.7,37.5,NA,535
5/10/2007,Punjab,Amritsar,A-1 Platters,Residential and others,13.5,39,NA,539
15-05-07,Punjab,Amritsar,A-1 Platters,Residential and others,13.5,37.8,NA,571
