Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
155,January - M011991,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",31.9,15.7,NA,NA
154,January - M011991,Gujarat,Ahmedabad,NA,Industrial Area,38,12.8,NA,NA
153,January - M011991,Gujarat,Ahmedabad,NEER,"Residential, Rural and other Areas",10.1,6,NA,NA
100,January - M011991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,15.1,46,NA,396
101,January - M011991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,33.4,42.7,NA,246
103,January - M011991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",9,57,NA,255
102,January - M011991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.2,51.3,NA,427
97,January - M011991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,10.9,30.9,NA,301
47,January - M011991,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",7.4,23.8,NA,458
49,January - M011991,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,11,19.5,NA,380
48,January - M011991,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",9.7,43.2,NA,459
51,January - M011991,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,18.8,22.5,NA,275
50,January - M011991,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",7.4,13.8,NA,378
22,January - M011991,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,21.4,20.5,NA,207
23,January - M011991,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",30.8,33.4,NA,503
99,January - M011991,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,28.4,30.8,NA,218
21,January - M011991,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.8,19.6,NA,194
101,February - M021991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,43.9,35,NA,283
100,February - M021991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,20.3,43.4,NA,391
97,February - M021991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,18.2,34.6,NA,337
102,February - M021991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",24.1,111.3,NA,451
103,February - M021991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,"Residential, Rural and other Areas",6.1,34.6,NA,299
22,February - M021991,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,22.2,21.8,NA,230
23,February - M021991,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",23.3,28.1,NA,526
99,February - M021991,Gujarat,Surat,Gujarat Pollution Control Board,Industrial Area,21.2,25.7,NA,261
21,February - M021991,Gujarat,Surat,Gujarat Pollution Control Board,"Residential, Rural and other Areas",18.8,17.5,NA,185
47,February - M021991,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",10.7,16,NA,457
49,February - M021991,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,19.9,22.1,NA,415
50,February - M021991,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",11.6,13.8,NA,389
48,February - M021991,Gujarat,Baroda,Gujarat Pollution Control Board,"Residential, Rural and other Areas",13.9,42.9,NA,548
51,February - M021991,Gujarat,Baroda,Gujarat Pollution Control Board,Industrial Area,38.4,30.7,NA,327
154,February - M021991,Gujarat,Ahmedabad,NA,Industrial Area,50.1,11.4,NA,NA
155,February - M021991,Gujarat,Ahmedabad,NA,"Residential, Rural and other Areas",39.4,11.1,NA,NA
101,March - M031991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,28.8,41.4,NA,278
100,March - M031991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,28.4,36.2,NA,388
97,March - M031991,Gujarat,Ahmedabad,Gujarat Pollution Control Board,Industrial Area,17.9,34.9,NA,402
