Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
181,November - M111996,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.4,24.1,NA,140
182,November - M111996,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.4,23,NA,143
187,November - M111996,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",0.9,14,NA,29
188,November - M111996,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,1.7,39,NA,82
149,December - M121996,Kerala,Cochin,NA,Industrial Area,9.5,24.7,NA,196
147,December - M121996,Kerala,Cochin,NA,"Residential, Rural and other Areas",20.7,32.6,NA,182
148,December - M121996,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,42.9,NA,158
186,December - M121996,Kerala,Kozhikode,Kerala Pollution Control Board,NA,1.2,12.5,NA,54
185,December - M121996,Kerala,Kozhikode,Kerala Pollution Control Board,NA,2.2,18.9,NA,89
29,December - M121996,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,9.1,10,NA,89
30,December - M121996,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,4.9,11,NA,73
105,December - M121996,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.3,23.9,NA,120
180,December - M121996,Kerala,Trivendrum,Kerala Pollution Control Board,NA,27,24.3,NA,197
181,December - M121996,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11,23.4,NA,140
182,December - M121996,Kerala,Trivendrum,Kerala Pollution Control Board,NA,10.3,23,NA,153
187,December - M121996,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",1.1,20.9,NA,41
188,December - M121996,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,3.4,53.5,NA,83
