Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
34,January - M011996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,2.4,11,NA,122
35,January - M011996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",3.8,17.6,NA,154
117,January - M011996,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0,10.7,NA,261
118,January - M011996,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.4,7.7,NA,332
119,January - M011996,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.1,19.4,NA,96
132,January - M011996,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",0.5,24.7,NA,262
268,January - M011996,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0,2.8,NA,192
271,January - M011996,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0,3.4,NA,270
117,February - M021996,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0,9,NA,329
118,February - M021996,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0,8,NA,389
119,February - M021996,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,0,30.7,NA,112
132,February - M021996,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",0.8,16.9,NA,224
268,February - M021996,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0,3.4,NA,103
271,February - M021996,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0,4.7,NA,90
34,February - M021996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.6,7,NA,118
35,February - M021996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.5,10.1,NA,144
34,March - M031996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,1.8,7.6,NA,103
35,March - M031996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",2.3,11.5,NA,114
117,March - M031996,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0,10.4,NA,289
118,March - M031996,Himachal Pradesh,Paonta Sahib,Himachal Pradesh  Pollution Control Boar,Industrial Area,0,8.1,NA,277
119,March - M031996,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,Industrial Area,0.2,15,NA,69
132,March - M031996,Himachal Pradesh,Parwanoo,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",0.1,18,NA,202
268,March - M031996,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0,4.6,NA,89
271,March - M031996,Himachal Pradesh,Damtal,Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",0,4.5,NA,124
34,April - M041996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,Sensitive,2.1,5.8,NA,152
35,April - M041996,Himachal Pradesh,Shimla,Himachal Pradesh  Pollution Control Boar,"Residential, Rural and other Areas",4.3,13.8,NA,117
