Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
8,1/2/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,80.3,362.3,610.7
8,1/6/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,96.8,219.3,349
8,1/9/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,152.7,215,398.3
8,1/12/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,165.1,263.3,449.7
8,15-01-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,166.2,116.3,255
8,18-01-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,70.4,154.7,283
8,21-01-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,64.8,220.7,355.3
8,27-01-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,101.4,244,486.7
8,31-01-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,148.5,257,440
8,2/4/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,172.1,264,454.7
8,2/7/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,196,329,454.7
8,2/10/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,150.3,388,530
8,13-02-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,188.6,361,637
8,16-02-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,111.7,338,581
8,19-02-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,76,126,290.7
8,22-02-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,93.7,174,365.3
8,26-02-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,123.7,293,522
8,3/1/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,99.3,229.3,479
8,3/4/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,92.9,224.3,448.3
8,3/8/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,120.8,318.3,477.3
8,3/11/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,87.2,187,359.3
8,14-03-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,113.8,277,534.3
8,17-03-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,76.6,161,323
8,22-03-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,70.7,144.3,275
8,26-03-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,71.5,74,186.7
8,30-03-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,66.8,113,192.7
8,4/2/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,56.3,159,309
8,4/6/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,64.6,74.7,193.3
8,4/10/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,59.9,87.3,132
8,13-04-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,51.6,77.7,188.3
8,16-04-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,47.6,63,180.3
8,19-04-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,39.7,70,244.7
8,22-04-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,44.2,69,168
8,25-04-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,65.4,83.3,147.7
8,28-04-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,38.1,63.7,125.3
8,5/3/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,83.4,196,355.7
8,5/7/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,84.7,77.7,220.3
8,5/12/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,71.8,56,194
8,15-05-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,73.7,67.3,193
8,18-05-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,95.9,55,195
8,21-05-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,62.2,89.7,265
8,23-05-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,77.8,65,114.7
8,27-05-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,68.5,85.7,154.3
8,6/2/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,59.9,55.7,183
8,6/5/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,74.5,45.3,129.7
8,6/8/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,93.9,40.7,94
8,6/11/2004,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,100.8,90.7,212.7
8,14-06-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,51.2,35.7,137
8,17-06-04,West Bengal,Howrah,"Howrah Municipal Corporation, Howrah",West Bengal State Pollution Control Board,Industrial Area,NA,65.2,57,120.3
