Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
187,January - M011997,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",6,8.5,NA,42
188,January - M011997,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,6,29.1,NA,120
186,January - M011997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6,10.8,NA,58
185,January - M011997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6,18.5,NA,85
29,January - M011997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,12.3,13.4,NA,46
30,January - M011997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,11,12.9,NA,50
105,January - M011997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.7,17.1,NA,137
180,January - M011997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,25.3,23.8,NA,191
181,January - M011997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13,22.9,NA,138
182,January - M011997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12.2,22.1,NA,146
148,January - M011997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.2,23.8,NA,150
147,January - M011997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.9,29.5,NA,143
149,January - M011997,Kerala,Cochin,NA,Industrial Area,6,25.7,NA,63
187,February - M021997,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",6,15.3,NA,57
188,February - M021997,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,6.1,29.1,NA,138
186,February - M021997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6,12.3,NA,80
185,February - M021997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.4,21,NA,104
29,February - M021997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,11.5,9.2,NA,40
30,February - M021997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,9.4,11.6,NA,46
105,February - M021997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10,21.1,NA,57
180,February - M021997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,25.9,24.2,NA,187
181,February - M021997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13,22.9,NA,138
182,February - M021997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12,21.7,NA,144
149,February - M021997,Kerala,Cochin,NA,Industrial Area,6,15.4,NA,94
147,February - M021997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,32.6,NA,203
148,February - M021997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,14,NA,244
187,March - M031997,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",6,18,NA,59
188,March - M031997,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,6,39.6,NA,131
185,March - M031997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.2,7.6,NA,61
186,March - M031997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6,11.9,NA,104
29,March - M031997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,10.7,8.4,NA,46
30,March - M031997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,18.6,26.8,NA,46
105,March - M031997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,7.4,9.7,NA,109
180,March - M031997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,26.2,24,NA,190
181,March - M031997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13.3,22.8,NA,139
182,March - M031997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.9,21.7,NA,147
147,March - M031997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,28.3,NA,177
149,March - M031997,Kerala,Cochin,NA,Industrial Area,6,21,NA,79
148,March - M031997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,21.1,NA,127
187,April - M041997,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",6,18.1,NA,34
188,April - M041997,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,6,39.3,NA,78
186,April - M041997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.1,10.5,NA,100
185,April - M041997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.5,12,NA,96
29,April - M041997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6,23.2,NA,69
30,April - M041997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,7.2,7.9,NA,84
105,April - M041997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.9,4.8,NA,63
180,April - M041997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,25.8,23.8,NA,191
181,April - M041997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13.3,22.6,NA,138
182,April - M041997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,11.9,21.6,NA,147
149,April - M041997,Kerala,Cochin,NA,Industrial Area,10.4,19.8,NA,78
147,April - M041997,Kerala,Cochin,NA,"Residential, Rural and other Areas",10.3,19.1,NA,184
148,April - M041997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6.8,18.9,NA,112
187,May - M051997,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",6,30,NA,88
188,May - M051997,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,6,38.5,NA,105
185,May - M051997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.7,18.7,NA,111
29,May - M051997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6,8.3,NA,61
30,May - M051997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6,3,NA,76
105,May - M051997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.2,3,NA,60
180,May - M051997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,25.9,23.7,NA,191
181,May - M051997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,13.3,22.7,NA,139
182,May - M051997,Kerala,Trivendrum,Kerala Pollution Control Board,NA,12.1,21.8,NA,148
149,May - M051997,Kerala,Cochin,NA,Industrial Area,6.6,8.5,NA,34
147,May - M051997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,15.8,NA,64
148,May - M051997,Kerala,Cochin,NA,"Residential, Rural and other Areas",6,9.9,NA,68
187,June - M061997,Kerala,Kotttayam,Kerala Pollution Control Board,"Residential, Rural and other Areas",6,14.8,NA,57
188,June - M061997,Kerala,Kottayam,Kerala Pollution Control Board,Industrial Area,6,38.2,NA,101
185,June - M061997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.4,6.1,NA,95
186,June - M061997,Kerala,Kozhikode,Kerala Pollution Control Board,NA,6.2,8,NA,76
29,June - M061997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6,11.3,NA,67
30,June - M061997,Kerala,Cochin,Kerala Pollution Control Board,Industrial Area,6.9,3.7,NA,30
