Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
140,January - M011996,Uttar Pradesh,Gajroula,NA,Industrial Area,20.3,16.4,NA,326
139,January - M011996,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",17.8,17.5,NA,297
1,January - M011996,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,30.5,18.3,NA,849
7,January - M011996,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,64.4,60,NA,251
6,January - M011996,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,54.1,56.4,NA,185
98,January - M011996,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",19.8,14.1,NA,461
212,January - M011996,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,22.2,14.9,NA,450
277,January - M011996,Uttar Pradesh,Lucknow,UPPB,NA,32.1,27.3,NA,483
276,January - M011996,Uttar Pradesh,Lucknow,UPPB,NA,32.4,28.9,NA,508
111,January - M011996,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,35.6,30.7,NA,529
141,January - M011996,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",6.3,17.4,NA,229
143,January - M011996,Uttar Pradesh,Kanpur,NA,Industrial Area,7.4,20.5,NA,324
142,January - M011996,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",7.9,25.1,NA,336
1,February - M021996,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,23.1,18.2,NA,606
7,February - M021996,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,54,52.9,NA,317
6,February - M021996,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,54.5,53.8,NA,241
212,February - M021996,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,21.6,14.7,NA,435
98,February - M021996,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",21,12.9,NA,446
86,February - M021996,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,22.8,11.9,NA,564
111,February - M021996,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,34.5,28.3,NA,537
276,February - M021996,Uttar Pradesh,Lucknow,UPPB,NA,32.6,28.1,NA,501
277,February - M021996,Uttar Pradesh,Lucknow,UPPB,NA,23,18.8,NA,315
