Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
1,January - M011999,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,15.4,13.4,NA,821
2,January - M011999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,338
3,January - M011999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,NA,NA,NA,864
6,January - M011999,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,63.2,63.1,NA,373
7,January - M011999,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,65.1,63.9,NA,375
86,January - M011999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,18.1,13.1,NA,452
90,January - M011999,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,18,14,NA,264
98,January - M011999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20.6,18.5,NA,400
109,January - M011999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,37.1,41,NA,461
113,January - M011999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,37,41.2,NA,558
139,January - M011999,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",13.7,NA,NA,154
140,January - M011999,Uttar Pradesh,Gajroula,NA,Industrial Area,22.9,NA,NA,349
141,January - M011999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",12,20.5,NA,270
142,January - M011999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",15.1,29.1,NA,373
143,January - M011999,Uttar Pradesh,Kanpur,NA,Industrial Area,16.1,31.9,NA,374
192,January - M011999,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,301
212,January - M011999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,20.7,31.9,NA,377
225,January - M011999,Uttar Pradesh,Ghaziabad,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,295
258,January - M011999,Uttar Pradesh,Ghaziabad,Uttar Pradesh State Pollution Control Board,Industrial Area,29.1,18.8,NA,337
276,January - M011999,Uttar Pradesh,Lucknow,UPPB,NA,35.2,37.9,NA,423
1,February - M021999,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,12.6,10.9,NA,495
2,February - M021999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",10.8,10,NA,273
3,February - M021999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,NA,NA,NA,493
6,February - M021999,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,63.1,62.4,NA,338
7,February - M021999,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,62.5,62,NA,369
86,February - M021999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,20.4,18.2,NA,540
90,February - M021999,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,17.3,14.1,NA,281
98,February - M021999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",20,19.2,NA,508
109,February - M021999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,35.4,38,NA,433
113,February - M021999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,38.6,42,NA,442
139,February - M021999,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",11.8,NA,NA,186
140,February - M021999,Uttar Pradesh,Gajroula,NA,Industrial Area,22.1,NA,NA,323
141,February - M021999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",12.3,18.8,NA,239
142,February - M021999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",13.8,27.8,NA,536
143,February - M021999,Uttar Pradesh,Kanpur,NA,Industrial Area,15,29.2,NA,453
192,February - M021999,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,295
212,February - M021999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,19.1,15.1,NA,382
258,February - M021999,Uttar Pradesh,Ghaziabad,Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,NA,211
276,February - M021999,Uttar Pradesh,Lucknow,UPPB,NA,35,37.4,NA,375
1,March - M031999,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,11,10.2,NA,434
2,March - M031999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,306
3,March - M031999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,NA,NA,NA,433
6,March - M031999,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,63.1,63.6,NA,373
7,March - M031999,Uttar Pradesh,Anpara,Uttar Pradesh  Pollution Control Board,Industrial Area,61.3,63,NA,463
86,March - M031999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,18.5,16.9,NA,549
90,March - M031999,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,15.4,15.3,NA,184
98,March - M031999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",17.3,16.6,NA,454
109,March - M031999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,26.5,27.9,NA,489
113,March - M031999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,29.3,30.4,NA,508
139,March - M031999,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",16.1,NA,NA,254
140,March - M031999,Uttar Pradesh,Gajroula,NA,Industrial Area,24.5,NA,NA,440
141,March - M031999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",11.7,18.9,NA,321
142,March - M031999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",12.7,25.5,NA,653
143,March - M031999,Uttar Pradesh,Kanpur,NA,Industrial Area,14,26.6,NA,521
192,March - M031999,Uttar Pradesh,Varanasi,Uttar Pradesh  Pollution Control Board,NA,NA,NA,NA,287
212,March - M031999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,NA,19.6,14.7,NA,415
258,March - M031999,Uttar Pradesh,Ghaziabad,Uttar Pradesh State Pollution Control Board,Industrial Area,30.2,18.8,NA,249
276,March - M031999,Uttar Pradesh,Lucknow,UPPB,NA,26.4,27,NA,424
1,April - M041999,Uttar Pradesh,Agra,Central Pollution Control Board,Sensitive,10.2,9.5,NA,405
2,April - M041999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,"Residential, Rural and other Areas",8.5,6.3,NA,313
3,April - M041999,Uttar Pradesh,Agra,Uttar Pradesh Pollution Control Board,Industrial Area,NA,NA,NA,512
86,April - M041999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,Industrial Area,18.8,13,NA,558
89,April - M041999,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",13.5,16,NA,306
90,April - M041999,Uttar Pradesh,Dehradoon,Uttar Pradesh  Pollution Control Board,Industrial Area,16.6,16.3,NA,436
98,April - M041999,Uttar Pradesh,Kanpur,Uttar Pradesh  Pollution Control Board,"Residential, Rural and other Areas",18,14.4,NA,484
109,April - M041999,Uttar Pradesh,Lucknow,Uttar Pradesh  Pollution Control Board,NA,21.2,26.4,NA,298
139,April - M041999,Uttar Pradesh,Gajroula,NA,"Residential, Rural and other Areas",16.2,NA,NA,170
140,April - M041999,Uttar Pradesh,Gajroula,NA,Industrial Area,21.6,NA,NA,318
141,April - M041999,Uttar Pradesh,Kanpur,NA,"Residential, Rural and other Areas",12.1,25.3,NA,470
