Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
30-03-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,188
4/4/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,129
4/6/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,133
4/11/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,214
13-04-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,9,NA,242
18-04-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,9,NA,125
20-04-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,194
25-04-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,65
27-04-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,106
5/2/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,59
5/4/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,34
5/9/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,64
5/11/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,135
16-05-05,Goa,Panaji,Near Old GSPCB,Residential and others,14,NA,NA,57
18-05-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,50
23-05-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,70
25-05-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,63
30-05-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,285
6/1/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,22,95
6/6/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,41,91
6/8/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,91
13-06-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,79
15-06-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,80
20-06-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,65
22-06-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,10,NA,52
27-06-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,100
29-06-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,76
7/4/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,49
7/6/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,68
7/11/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,42
13-07-05,Goa,Panaji,Near Old GSPCB,Residential and others,5,NA,NA,53
18-07-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,69
20-07-05,Goa,Panaji,Near Old GSPCB,Residential and others,4,NA,NA,53
25-07-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,82
27-07-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,58
8/1/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,41
8/3/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,53
8/8/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,41
8/10/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,35,113
17-08-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,14,116
22-08-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,22,39
24-08-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,37,117
26-08-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,12,53
29-08-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,16,84
31-08-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,18,50
9/5/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,14,18
9/12/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,19,26
14-09-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,25,52
19-09-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,10,99
21-09-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,17,24
23-09-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,38,39
26-09-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,89
28-09-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,NA,45
10/3/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,12,21
10/5/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,24,62
10/10/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,26,86
17-10-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,33,83
19-10-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,26,59
24-10-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,57,89
26-10-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,40,80
31-10-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,63,76
11/2/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,66,71
11/7/2005,Goa,Panaji,Near Old GSPCB,Residential and others,6,NA,55,161
11/9/2005,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,82,179
14-11-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,83,168
16-11-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,NA,81,148
21-11-05,Goa,Panaji,Near Old GSPCB,Residential and others,6,NA,71,152
23-11-05,Goa,Panaji,Near Old GSPCB,Residential and others,8,14,55,157
28-11-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,21,80,171
30-11-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,17,19,157
12/5/2005,Goa,Panaji,Near Old GSPCB,Residential and others,18.3,14.3,62,172
12/7/2005,Goa,Panaji,Near Old GSPCB,Residential and others,39.7,19.5,91,191
12/12/2005,Goa,Panaji,Near Old GSPCB,Residential and others,16.3,47,64,131
14-12-05,Goa,Panaji,Near Old GSPCB,Residential and others,12.8,18.3,81,134
21-12-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,13.2,77,147
23-12-05,Goa,Panaji,Near Old GSPCB,Residential and others,13,11.8,134,177
26-12-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,9.2,60,124
28-12-05,Goa,Panaji,Near Old GSPCB,Residential and others,NA,23.9,87,151
1/4/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,9.3,31.2,91,241
1/6/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,16.3,78,422
1/11/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,14.5,129,519
6/3/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,13,11,133,408
6/7/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,50,164
6/9/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,74,233
14-06-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,29,269
16-06-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,18,92
23-06-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,87,361
28-06-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,17,132
30-06-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,29,142
7/5/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,33,172
7/7/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,55,197
7/12/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,9,37,NA
14-07-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,70,231
19-07-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,9,28,68
21-07-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,31,85
26-07-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,27,125
28-07-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,60,129
8/2/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,33,117
8/4/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,14,11,37,111
8/9/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,25,70
8/11/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,41,146
16-08-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,65,78
18-08-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,37,205
23-08-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,43,117
25-08-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,17,12,38,93
9/1/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,53,153
9/6/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,14,25
9/9/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,24,41
13-09-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,39,78
15-09-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,31,61
20-09-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,29,118
22-09-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,NA,NA
27-09-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,76,218
29-09-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,45,114
10/4/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,62,179
10/6/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,5,NA,81,216
10/11/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,86,236
13-10-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,38,312
18-10-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,25,64
20-10-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,29,85
25-10-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,81,171
27-10-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,40,127
11/3/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,83,188
11/8/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,115,228
11/10/2005,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,98,175
15-11-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,5,NA,NA,173
17-11-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,NA,NA,157
22-11-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,4,NA,NA,257
24-11-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,16,NA,124
29-11-05,Goa,Vasco,Electricity Deptt.,Industrial Areas,NA,25,NA,199
