Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
92,January - M011994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",12.6,33.8,NA,147
64,January - M011994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",17.3,38.9,NA,151
93,January - M011994,Pondichery,Pondichery,PNPB,Industrial Area,36.9,43.6,NA,240
92,February - M021994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",10.5,25.6,NA,144
64,February - M021994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",18.4,40.4,NA,179
93,February - M021994,Pondichery,Pondichery,PNPB,Industrial Area,31.3,30,NA,222
92,March - M031994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",11.2,25.1,NA,131
64,March - M031994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",13.6,32.8,NA,163
93,March - M031994,Pondichery,Pondichery,PNPB,Industrial Area,37.4,50,NA,260
92,April - M041994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",12,23.1,NA,143
64,April - M041994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",9.7,34.3,NA,158
93,April - M041994,Pondichery,Pondichery,PNPB,Industrial Area,26.1,42,NA,189
92,May - M051994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",9.2,21.2,NA,141
64,May - M051994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",9.9,30.2,NA,175
93,May - M051994,Pondichery,Pondichery,PNPB,Industrial Area,69.9,68.7,NA,284
92,June - M061994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",14.2,22.3,NA,147
64,June - M061994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",15,38.5,NA,208
93,June - M061994,Pondichery,Pondichery,PNPB,Industrial Area,65.3,79.1,NA,257
92,July - M071994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",10.9,33,NA,146
64,July - M071994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",16.6,28.7,NA,158
93,July - M071994,Pondichery,Pondichery,PNPB,Industrial Area,64.8,64.7,NA,226
92,August - M081994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",7.5,22.7,NA,111
64,August - M081994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",28.7,43.6,NA,194
93,August - M081994,Pondichery,Pondichery,PNPB,Industrial Area,77.6,62.2,NA,198
92,September - M091994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.7,42.9,NA,133
64,September - M091994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",29.2,44.5,NA,171
93,September - M091994,Pondichery,Pondichery,PNPB,Industrial Area,62.6,82.7,NA,215
92,September - M091994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.7,42.9,NA,133
64,September - M091994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",29.2,44.5,NA,171
93,September - M091994,Pondichery,Pondichery,PNPB,Industrial Area,62.6,82.7,NA,215
92,November - M111994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",15,36.4,NA,100
64,November - M111994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",18.4,62.5,NA,183
93,November - M111994,Pondichery,Pondichery,PNPB,Industrial Area,49.5,64.5,NA,285
92,December - M121994,Pondichery,Pondichery,PNPB,"Residential, Rural and other Areas",13.3,42.9,NA,122
64,December - M121994,Pondichery,Pondichery,Central Pollution Control Board,"Residential, Rural and other Areas",25.1,63,NA,165
93,December - M121994,Pondichery,Pondichery,PNPB,Industrial Area,47.7,79.8,NA,231
