Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
633,1/1/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",9,12,84,23.75
633,1/4/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",8,11,75,14.58
633,1/8/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",9,9,71,22.91
633,1/11/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",9,10,77,26.25
633,15-01-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",8,8,72,28.33
633,18-01-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",8,9,72,29.16
633,22-01-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",9,12,64,17.08
633,25-01-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",10,11,76,27.08
633,29-01-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",11,12,82,34.16
633,2/1/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",9,12,76,28.75
633,2/5/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",12,14,73,22.91
633,2/8/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",9,11,79,26.25
633,2/12/2013,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",7,9,65,20.41
633,15-02-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",7,9,56,14.16
633,19-02-13,Goa,Amona,"Amona, Goa",Goa State Pollution Control Board,"Residential, Rural and other Areas",7,9,44,24.58
