Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
150,January - M011993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.5,10.2,NA,NA
151,January - M011993,Andhra Pradesh,Hyderabad,NA,Industrial Area,9.9,11.6,NA,NA
152,January - M011993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",8,44.8,NA,NA
150,February - M021993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",8.1,13.4,NA,NA
151,February - M021993,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.7,7.9,NA,NA
152,February - M021993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",7.9,33.9,NA,NA
150,March - M031993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.4,11.8,NA,NA
151,March - M031993,Andhra Pradesh,Hyderabad,NA,Industrial Area,7.4,7.5,NA,NA
152,March - M031993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.9,32.6,NA,NA
150,April - M041993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.1,13.4,NA,NA
151,April - M041993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,6.8,NA,NA
152,April - M041993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,31.6,NA,NA
150,May - M051993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,7.9,NA,NA
151,May - M051993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,8.8,NA,NA
152,May - M051993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,30.9,NA,NA
150,June - M061993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,9.6,NA,NA
151,June - M061993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,6.3,NA,NA
152,June - M061993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,17.7,NA,NA
150,July - M071993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,11.7,NA,NA
151,July - M071993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,5.8,NA,NA
152,July - M071993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,11.1,NA,NA
150,August - M081993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,13.6,NA,NA
151,August - M081993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,8.2,NA,NA
152,August - M081993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,11.2,NA,NA
150,September - M091993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,9.3,NA,NA
151,September - M091993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,12.8,NA,NA
152,September - M091993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,11.1,NA,NA
150,October - M101993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,7.8,NA,NA
151,October - M101993,Andhra Pradesh,Hyderabad,NA,Industrial Area,6,7.2,NA,NA
152,October - M101993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6,18.6,NA,NA
150,November - M111993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",6.3,8,NA,NA
151,November - M111993,Andhra Pradesh,Hyderabad,NA,Industrial Area,11.9,10,NA,NA
152,November - M111993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",24.5,41.1,NA,NA
150,December - M121993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",17.8,15.2,NA,NA
151,December - M121993,Andhra Pradesh,Hyderabad,NA,Industrial Area,18.1,16.3,NA,NA
152,December - M121993,Andhra Pradesh,Hyderabad,NA,"Residential, Rural and other Areas",34.1,48.9,NA,NA
