Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
40,January - M012000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,28.7,25.9,NA,114
41,January - M012000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,32.9,27.8,NA,55
77,January - M012000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,11.4,29.4,NA,196
78,January - M012000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,20.9,46.5,NA,149
79,January - M012000,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",21.6,79.7,NA,199
40,February - M022000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,28.6,24.1,NA,97
41,February - M022000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,29.9,27,NA,92
77,February - M022000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,10.9,32.9,NA,161
78,February - M022000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,11.6,51.1,NA,177
79,February - M022000,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",10.5,70.9,NA,226
40,March - M032000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,27.6,24.2,NA,151
41,March - M032000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,31.4,26.9,NA,62
77,March - M032000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,10.9,54.7,NA,149
78,March - M032000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,14.1,46.9,NA,157
79,March - M032000,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",20,79.1,NA,154
40,April - M042000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,29.8,25.5,NA,78
41,April - M042000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,30.5,27.5,NA,157
77,April - M042000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,10.8,32.1,NA,155
78,April - M042000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,8.8,58.9,NA,139
79,April - M042000,Karnataka,Bangalore,Karnataka Pollution Control Board,"Residential, Rural and other Areas",14.4,72.1,NA,214
40,May - M052000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,28.6,25.7,NA,110
41,May - M052000,Karnataka,Mysore,Karnataka Pollution Control Board,Industrial Area,30.9,26.4,NA,125
77,May - M052000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,11.4,22.8,NA,151
78,May - M052000,Karnataka,Bangalore,Karnataka Pollution Control Board,Industrial Area,10.4,29.7,NA,127
