Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
116,January - M011990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",9.7,6.9,NA,183
115,January - M011990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",8.4,6.5,NA,166
114,January - M011990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.7,10,NA,136
116,February - M021990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.7,4.5,NA,152
115,February - M021990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5,4.3,NA,166
114,February - M021990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,5.8,5.7,NA,133
116,March - M031990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.6,7,NA,123
115,March - M031990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.1,4.5,NA,152
114,March - M031990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,5.7,5,NA,116
116,April - M041990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.1,4.4,NA,135
115,April - M041990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5.2,4.7,NA,164
114,April - M041990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,6.2,5.7,NA,126
116,May - M051990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4,2.4,NA,83
115,May - M051990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.4,5.1,NA,113
114,May - M051990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.4,4,NA,74
116,June - M061990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.1,1.9,NA,95
115,June - M061990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",5,2.9,NA,78
114,June - M061990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.2,3.7,NA,73
116,July - M071990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2,1.7,NA,79
115,July - M071990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.5,3.2,NA,71
114,July - M071990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.4,3.8,NA,73
116,August - M081990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.9,2.3,NA,49
115,August - M081990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",4.8,3,NA,49
114,August - M081990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.5,3.3,NA,37
116,September - M091990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.7,2.5,NA,30
115,September - M091990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2,4.2,NA,51
114,September - M091990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.3,4.4,NA,49
116,October - M101990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2,3.7,NA,63
115,October - M101990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.2,5.9,NA,51
114,October - M101990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4,8.1,NA,56
116,November - M111990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.6,3.7,NA,84
115,November - M111990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3,4.2,NA,69
114,November - M111990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,3.1,4,NA,70
115,December - M121990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",3.4,4.6,NA,99
116,December - M121990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,"Residential, Rural and other Areas",2.3,2.8,NA,109
114,December - M121990,Daman Diu & Nag,Daman Diu & Nagar,Central Pollution Control Board,Industrial Area,4.3,5.3,NA,88
