Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
44,January - M011993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",34.6,58,NA,NA
45,January - M011993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,59,54.2,NA,NA
46,January - M011993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,37.6,60.4,NA,NA
210,January - M011993,Bihar,Patna,Bihar Pollution Control Board,NA,12,19.7,NA,NA
44,February - M021993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",30.4,64.8,NA,NA
45,February - M021993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,48.8,69.9,NA,NA
46,February - M021993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,45.8,52.8,NA,NA
210,February - M021993,Bihar,Patna,Bihar Pollution Control Board,NA,10.5,14.5,NA,NA
44,March - M031993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",24.3,52,NA,NA
45,March - M031993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,28.1,53.1,NA,NA
46,March - M031993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,24.3,50.6,NA,NA
210,March - M031993,Bihar,Patna,Bihar Pollution Control Board,NA,8.5,12.8,NA,NA
44,April - M041993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",45.8,58.4,NA,NA
45,April - M041993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,34.2,54,NA,NA
46,April - M041993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,32.4,54.5,NA,NA
210,April - M041993,Bihar,Patna,Bihar Pollution Control Board,NA,8.1,12.5,NA,NA
44,May - M051993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",29.1,57.7,NA,NA
45,May - M051993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,36,59.3,NA,NA
46,May - M051993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,34.5,56.8,NA,NA
210,May - M051993,Bihar,Patna,Bihar Pollution Control Board,NA,11.1,14.6,NA,NA
44,June - M061993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",27.5,50.7,NA,NA
45,June - M061993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,39.2,53.4,NA,NA
46,June - M061993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,30.7,50.9,NA,NA
210,June - M061993,Bihar,Patna,Bihar Pollution Control Board,NA,8,13.2,NA,343
44,July - M071993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",30.1,43.3,NA,NA
45,July - M071993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,30,49.6,NA,NA
46,July - M071993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,23.1,44,NA,NA
210,July - M071993,Bihar,Patna,Bihar Pollution Control Board,NA,13.9,16.3,NA,NA
44,August - M081993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",18.8,36.5,NA,NA
45,August - M081993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,31.5,41.2,NA,NA
46,August - M081993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,22.3,40.2,NA,NA
210,August - M081993,Bihar,Patna,Bihar Pollution Control Board,NA,8.8,16,NA,NA
45,September - M091993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,30,45.4,NA,NA
210,September - M091993,Bihar,Patna,Bihar Pollution Control Board,NA,6.3,13,NA,NA
44,October - M101993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",19.3,41.9,NA,NA
45,October - M101993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,37.8,57.6,NA,NA
46,October - M101993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,27.8,80.3,NA,NA
210,October - M101993,Bihar,Patna,Bihar Pollution Control Board,NA,12.5,19.1,NA,NA
44,November - M111993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",28.3,37.9,NA,NA
45,November - M111993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,34.3,45,NA,NA
46,November - M111993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,29.2,42.1,NA,NA
210,November - M111993,Bihar,Patna,Bihar Pollution Control Board,NA,13.1,19.8,NA,NA
44,December - M121993,Bihar,Dhanbad,Bihar Pollution Control Board,"Residential, Rural and other Areas",24.8,37.3,NA,NA
45,December - M121993,Bihar,Jharia,Bihar Pollution Control Board,Industrial Area,31.1,51.7,NA,NA
46,December - M121993,Bihar,Sindri,Bihar Pollution Control Board,Industrial Area,24.7,42.6,NA,NA
210,December - M121993,Bihar,Patna,Bihar Pollution Control Board,NA,22.4,28.6,NA,NA
